fixed_acidity,fixed_acidity__is_outlier,volatile_acidity,volatile_acidity__is_outlier,citric_acid,citric_acid__is_outlier,residual_sugar,residual_sugar__is_outlier,chlorides,chlorides__is_outlier,free_sulfur_dioxide,free_sulfur_dioxide__is_outlier,total_sulfur_dioxide,total_sulfur_dioxide__is_outlier,density,density__is_outlier,ph,ph__is_outlier,sulphates,sulphates__is_outlier,alcohol,alcohol__is_outlier,quality,quality__is_outlier
7.5,0,0.61,0,0.26,0,1.9,0,0.073,0,24.0,0,88.0,0,0.99612,0,3.3,0,0.53,0,9.8,0,5,0
6.6,0,0.61,0,0.01,0,1.9,0,0.08,0,8.0,0,25.0,0,0.99746,0,3.69,1,0.73,0,10.5,0,5,0
8.0,0,0.33,0,0.53,0,2.5,0,0.091,0,18.0,0,80.0,0,0.9976,0,3.37,0,0.8,0,9.6,0,6,0
9.8,0,0.5,0,0.49,0,2.6,0,0.25,1,5.0,0,20.0,0,0.999,0,3.31,0,0.79,0,10.7,0,6,0
7.2,0,0.34,0,0.24,0,2.0,0,0.071,0,30.0,0,52.0,0,0.99576,0,3.44,0,0.58,0,10.1,0,5,0
8.3,0,0.28,0,0.48,0,2.1,0,0.093,0,6.0,0,12.0,0,0.99408,0,3.26,0,0.62,0,12.4,0,7,0
9.3,0,0.49,0,0.36,0,1.7,0,0.081,0,3.0,0,14.0,0,0.99702,0,3.27,0,0.78,0,10.9,0,6,0
9.1,0,0.25,0,0.34,0,2.0,0,0.071,0,45.0,1,67.0,0,0.99769,0,3.44,0,0.86,0,10.2,0,7,0
8.8,0,0.61,0,0.19,0,4.0,1,0.094,0,30.0,0,69.0,0,0.99787,0,3.22,0,0.5,0,10.0,0,6,0
8.2,0,0.44,0,0.24,0,2.3,0,0.063,0,10.0,0,28.0,0,0.99613,0,3.25,0,0.53,0,10.2,0,6,0
9.3,0,0.43,0,0.44,0,1.9,0,0.085,0,9.0,0,22.0,0,0.99708,0,3.28,0,0.55,0,9.5,0,5,0
7.7,0,0.56,0,0.2,0,2.0,0,0.075,0,9.0,0,39.0,0,0.9987,0,3.48,0,0.62,0,9.3,0,5,0
7.6,0,0.46,0,0.11,0,2.6,0,0.079,0,12.0,0,49.0,0,0.9968,0,3.21,0,0.57,0,10.0,0,5,0
7.0,0,0.23,0,0.4,0,1.6,0,0.063,0,21.0,0,67.0,0,0.9952,0,3.5,0,0.63,0,11.1,0,5,0
12.5,1,0.56,0,0.49,0,2.4,0,0.064,0,5.0,0,27.0,0,0.9999,0,3.08,0,0.87,0,10.9,0,5,0
8.8,0,0.41,0,0.64,0,2.2,0,0.093,0,9.0,0,42.0,0,0.9986,0,3.54,0,0.66,0,10.5,0,5,0
5.3,0,0.57,0,0.01,0,1.7,0,0.054,0,5.0,0,27.0,0,0.9934,0,3.57,0,0.84,0,12.5,0,7,0
12.0,0,0.37,0,0.76,0,4.2,1,0.066,0,7.0,0,38.0,0,1.0004,0,3.22,0,0.6,0,13.0,0,7,0
7.3,0,0.38,0,0.21,0,2.0,0,0.08,0,7.0,0,35.0,0,0.9961,0,3.33,0,0.47,0,9.5,0,5,0
8.9,0,0.5,0,0.21,0,2.2,0,0.088,0,21.0,0,39.0,0,0.99692,0,3.33,0,0.83,0,11.1,0,6,0
8.0,0,0.52,0,0.25,0,2.0,0,0.078,0,19.0,0,59.0,0,0.99612,0,3.3,0,0.48,0,10.2,0,5,0
7.0,0,0.69,0,0.07,0,2.5,0,0.091,0,15.0,0,21.0,0,0.99572,0,3.38,0,0.6,0,11.3,0,6,0
10.2,0,0.41,0,0.43,0,2.2,0,0.11,0,11.0,0,37.0,0,0.99728,0,3.16,0,0.67,0,10.8,0,5,0
8.9,0,0.595,0,0.41,0,7.9,1,0.086,0,30.0,0,109.0,0,0.9998,0,3.27,0,0.57,0,9.3,0,5,0
7.7,0,0.69,0,0.49,0,1.8,0,0.115,0,20.0,0,112.0,0,0.9968,0,3.21,0,0.71,0,9.3,0,5,0
7.3,0,0.35,0,0.24,0,2.0,0,0.067,0,28.0,0,48.0,0,0.99576,0,3.43,0,0.54,0,10.0,0,4,0
9.1,0,0.4,0,0.57,0,4.6,1,0.08,0,6.0,0,20.0,0,0.99652,0,3.28,0,0.57,0,12.5,0,6,0
6.9,0,0.74,0,0.03,0,2.3,0,0.054,0,7.0,0,16.0,0,0.99508,0,3.45,0,0.63,0,11.5,0,6,0
10.3,0,0.32,0,0.45,0,6.4,1,0.073,0,5.0,0,13.0,0,0.9976,0,3.23,0,0.82,0,12.6,0,8,1
7.8,0,0.6,0,0.14,0,2.4,0,0.086,0,3.0,0,15.0,0,0.9975,0,3.42,0,0.6,0,10.8,0,6,0
7.2,0,0.57,0,0.06,0,1.6,0,0.076,0,9.0,0,27.0,0,0.9972,0,3.36,0,0.7,0,9.6,0,6,0
6.9,0,0.63,0,0.02,0,1.9,0,0.078,0,18.0,0,30.0,0,0.99712,0,3.4,0,0.75,0,9.8,0,5,0
6.8,0,0.68,0,0.21,0,2.1,0,0.07,0,9.0,0,23.0,0,0.99546,0,3.38,0,0.6,0,10.3,0,5,0
8.4,0,0.59,0,0.29,0,2.6,0,0.109,0,31.0,0,119.0,0,0.99801,0,3.15,0,0.5,0,9.1,0,5,0
9.0,0,0.46,0,0.23,0,2.8,0,0.092,0,28.0,0,104.0,0,0.9983,0,3.1,0,0.56,0,9.2,0,5,0
6.4,0,0.37,0,0.25,0,1.9,0,0.074,0,21.0,0,49.0,0,0.9974,0,3.57,0,0.62,0,9.8,0,6,0
8.4,0,0.62,0,0.12,0,1.8,0,0.072,0,38.0,0,46.0,0,0.99504,0,3.38,0,0.89,0,11.8,0,6,0
8.9,0,0.59,0,0.39,0,2.3,0,0.095,0,5.0,0,22.0,0,0.9986,0,3.37,0,0.58,0,10.3,0,5,0
9.3,0,0.41,0,0.39,0,2.2,0,0.064,0,12.0,0,31.0,0,0.9984,0,3.26,0,0.65,0,10.2,0,5,0
9.0,0,0.58,0,0.25,0,2.8,0,0.075,0,9.0,0,104.0,0,0.99779,0,3.23,0,0.57,0,9.7,0,5,0
6.9,0,0.58,0,0.2,0,1.75,0,0.058,0,8.0,0,22.0,0,0.99322,0,3.38,0,0.49,0,11.7,0,5,0
6.4,0,0.57,0,0.02,0,1.8,0,0.067,0,4.0,0,11.0,0,0.997,0,3.46,0,0.68,0,9.5,0,5,0
7.1,0,0.735,0,0.16,0,1.9,0,0.1,0,15.0,0,77.0,0,0.9966,0,3.27,0,0.64,0,9.3,0,5,0
8.0,0,0.31,0,0.45,0,2.1,0,0.216,1,5.0,0,16.0,0,0.99358,0,3.15,0,0.81,0,12.5,0,7,0
7.1,0,0.46,0,0.14,0,2.8,0,0.076,0,15.0,0,37.0,0,0.99624,0,3.36,0,0.49,0,10.7,0,5,0
9.6,0,0.6,0,0.5,0,2.3,0,0.079,0,28.0,0,71.0,0,0.9997,0,3.5,0,0.57,0,9.7,0,5,0
7.8,0,0.56,0,0.19,0,1.8,0,0.104,0,12.0,0,47.0,0,0.9964,0,3.19,0,0.93,0,9.5,0,5,0
7.0,0,0.58,0,0.12,0,1.9,0,0.091,0,34.0,0,124.0,0,0.9956,0,3.44,0,0.48,0,10.5,0,5,0
6.9,0,0.48,0,0.2,0,1.9,0,0.082,0,9.0,0,23.0,0,0.99585,0,3.39,0,0.43,0,9.05,0,4,0
6.7,0,0.56,0,0.09,0,2.9,0,0.079,0,7.0,0,22.0,0,0.99669,0,3.46,0,0.61,0,10.2,0,5,0
8.3,0,0.58,0,0.13,0,2.9,0,0.096,0,14.0,0,63.0,0,0.9984,0,3.17,0,0.62,0,9.1,0,6,0
7.1,0,0.53,0,0.07,0,1.7,0,0.071,0,15.0,0,24.0,0,0.9951,0,3.29,0,0.66,0,10.8,0,6,0
7.0,0,0.62,0,0.08,0,1.8,0,0.076,0,8.0,0,24.0,0,0.9978,0,3.48,0,0.53,0,9.0,0,5,0
6.4,0,0.64,0,0.21,0,1.8,0,0.081,0,14.0,0,31.0,0,0.99689,0,3.59,0,0.66,0,9.8,0,5,0
8.2,0,0.34,0,0.37,0,1.9,0,0.057,0,43.0,1,74.0,0,0.99408,0,3.23,0,0.81,0,12.0,0,6,0
6.8,0,0.47,0,0.08,0,2.2,0,0.064,0,18.0,0,38.0,0,0.99553,0,3.3,0,0.65,0,9.6,0,6,0
8.3,0,0.65,0,0.1,0,2.9,0,0.089,0,17.0,0,40.0,0,0.99803,0,3.29,0,0.55,0,9.5,0,5,0
10.7,0,0.35,0,0.53,0,2.6,0,0.07,0,5.0,0,16.0,0,0.9972,0,3.15,0,0.65,0,11.0,0,8,1
7.5,0,0.5,0,0.36,0,6.1,1,0.071,0,17.0,0,102.0,0,0.9978,0,3.35,0,0.8,0,10.5,0,5,0
6.6,0,0.735,0,0.02,0,7.9,1,0.122,1,68.0,1,124.0,0,0.9994,0,3.47,0,0.53,0,9.9,0,5,0
9.9,0,0.59,0,0.07,0,3.4,0,0.102,0,32.0,0,71.0,0,1.00015,0,3.31,0,0.71,0,9.8,0,5,0
6.6,0,0.52,0,0.08,0,2.4,0,0.07,0,13.0,0,26.0,0,0.99358,0,3.4,0,0.72,0,12.5,0,7,0
7.4,0,1.185,1,0.0,0,4.25,1,0.097,0,5.0,0,14.0,0,0.9966,0,3.63,0,0.54,0,10.7,0,3,1
9.7,0,0.69,0,0.32,0,2.5,0,0.088,0,22.0,0,91.0,0,0.9979,0,3.29,0,0.62,0,10.1,0,5,0
6.4,0,0.31,0,0.09,0,1.4,0,0.066,0,15.0,0,28.0,0,0.99459,0,3.42,0,0.7,0,10.0,0,7,0
8.1,0,0.38,0,0.48,0,1.8,0,0.157,1,5.0,0,17.0,0,0.9976,0,3.3,0,1.05,1,9.4,0,5,0
9.3,0,0.43,0,0.44,0,1.9,0,0.085,0,9.0,0,22.0,0,0.99708,0,3.28,0,0.55,0,9.5,0,5,0
6.8,0,0.6,0,0.18,0,1.9,0,0.079,0,18.0,0,86.0,0,0.9968,0,3.59,0,0.57,0,9.3,0,6,0
7.1,0,0.59,0,0.01,0,2.3,0,0.08,0,27.0,0,43.0,0,0.9955,0,3.42,0,0.58,0,10.7,0,6,0
7.4,0,0.785,0,0.19,0,5.2,1,0.094,0,19.0,0,98.0,0,0.99713,0,3.16,0,0.52,0,9.6,0,6,0
6.6,0,0.695,0,0.0,0,2.1,0,0.075,0,12.0,0,56.0,0,0.9968,0,3.49,0,0.67,0,9.2,0,5,0
11.9,0,0.695,0,0.53,0,3.4,0,0.128,1,7.0,0,21.0,0,0.9992,0,3.17,0,0.84,0,12.2,0,7,0
6.6,0,0.895,0,0.04,0,2.3,0,0.068,0,7.0,0,13.0,0,0.99582,0,3.53,0,0.58,0,10.8,0,6,0
8.9,0,0.5,0,0.21,0,2.2,0,0.088,0,21.0,0,39.0,0,0.99692,0,3.33,0,0.83,0,11.1,0,6,0
8.5,0,0.655,0,0.49,0,6.1,1,0.122,1,34.0,0,151.0,1,1.001,0,3.31,0,1.14,1,9.3,0,5,0
10.5,0,0.39,0,0.46,0,2.2,0,0.075,0,14.0,0,27.0,0,0.99598,0,3.06,0,0.84,0,11.4,0,6,0
7.1,0,0.59,0,0.02,0,2.3,0,0.082,0,24.0,0,94.0,0,0.99744,0,3.55,0,0.53,0,9.7,0,6,0
7.2,0,0.67,0,0.0,0,2.2,0,0.068,0,10.0,0,24.0,0,0.9956,0,3.42,0,0.72,0,11.1,0,6,0
9.3,0,0.655,0,0.26,0,2.0,0,0.096,0,5.0,0,35.0,0,0.99738,0,3.25,0,0.42,0,9.6,0,5,0
9.2,0,0.36,0,0.34,0,1.6,0,0.062,0,5.0,0,12.0,0,0.99667,0,3.2,0,0.67,0,10.5,0,6,0
6.7,0,0.32,0,0.44,0,2.4,0,0.061,0,24.0,0,34.0,0,0.99484,0,3.29,0,0.8,0,11.6,0,7,0
7.6,0,0.41,0,0.49,0,2.0,0,0.088,0,16.0,0,43.0,0,0.998,0,3.48,0,0.64,0,9.1,0,5,0
7.9,0,0.43,0,0.21,0,1.6,0,0.106,0,10.0,0,37.0,0,0.9966,0,3.17,0,0.91,0,9.5,0,5,0
11.5,0,0.41,0,0.52,0,3.0,0,0.08,0,29.0,0,55.0,0,1.0001,0,3.26,0,0.88,0,11.0,0,5,0
7.6,0,0.645,0,0.03,0,1.9,0,0.086,0,14.0,0,57.0,0,0.9969,0,3.37,0,0.46,0,10.3,0,5,0
12.2,0,0.34,0,0.5,0,2.4,0,0.066,0,10.0,0,21.0,0,1.0,0,3.12,0,1.18,1,9.2,0,6,0
7.8,0,0.55,0,0.35,0,2.2,0,0.074,0,21.0,0,66.0,0,0.9974,0,3.25,0,0.56,0,9.2,0,5,0
9.9,0,0.35,0,0.55,0,2.1,0,0.062,0,5.0,0,14.0,0,0.9971,0,3.26,0,0.79,0,10.6,0,5,0
8.1,0,0.725,0,0.22,0,2.2,0,0.072,0,11.0,0,41.0,0,0.9967,0,3.36,0,0.55,0,9.1,0,5,0
9.1,0,0.28,0,0.46,0,9.0,1,0.114,0,3.0,0,9.0,0,0.99901,0,3.18,0,0.6,0,10.9,0,6,0
7.1,0,0.46,0,0.2,0,1.9,0,0.077,0,28.0,0,54.0,0,0.9956,0,3.37,0,0.64,0,10.4,0,6,0
8.9,0,0.32,0,0.31,0,2.0,0,0.088,0,12.0,0,19.0,0,0.9957,0,3.17,0,0.55,0,10.4,0,6,0
7.0,0,0.56,0,0.17,0,1.7,0,0.065,0,15.0,0,24.0,0,0.99514,0,3.44,0,0.68,0,10.55,0,7,0
7.7,0,0.49,0,0.26,0,1.9,0,0.062,0,9.0,0,31.0,0,0.9966,0,3.39,0,0.64,0,9.6,0,5,0
8.9,0,0.35,0,0.4,0,3.6,0,0.11,0,12.0,0,24.0,0,0.99549,0,3.23,0,0.7,0,12.0,0,7,0
9.3,0,0.33,0,0.45,0,1.5,0,0.057,0,19.0,0,37.0,0,0.99498,0,3.18,0,0.89,0,11.1,0,7,0
7.0,0,0.54,0,0.09,0,2.0,0,0.081,0,10.0,0,16.0,0,0.99479,0,3.43,0,0.59,0,11.5,0,6,0
7.0,0,0.65,0,0.02,0,2.1,0,0.066,0,8.0,0,25.0,0,0.9972,0,3.47,0,0.67,0,9.5,0,6,0
7.6,0,0.43,0,0.31,0,2.1,0,0.069,0,13.0,0,74.0,0,0.9958,0,3.26,0,0.54,0,9.9,0,6,0
5.6,0,0.66,0,0.0,0,2.2,0,0.087,0,3.0,0,11.0,0,0.99378,0,3.71,1,0.63,0,12.8,0,7,0
7.5,0,0.6,0,0.03,0,1.8,0,0.095,0,25.0,0,99.0,0,0.995,0,3.35,0,0.54,0,10.1,0,5,0
8.6,0,0.52,0,0.38,0,1.5,0,0.096,0,5.0,0,18.0,0,0.99666,0,3.2,0,0.52,0,9.4,0,5,0
6.6,0,0.96,0,0.0,0,1.8,0,0.082,0,5.0,0,16.0,0,0.9936,0,3.5,0,0.44,0,11.9,0,6,0
6.3,0,0.51,0,0.13,0,2.3,0,0.076,0,29.0,0,40.0,0,0.99574,0,3.42,0,0.75,0,11.0,0,6,0
8.6,0,0.63,0,0.17,0,2.9,0,0.099,0,21.0,0,119.0,0,0.998,0,3.09,0,0.52,0,9.3,0,5,0
12.3,0,0.5,0,0.49,0,2.2,0,0.089,0,5.0,0,14.0,0,1.0002,0,3.19,0,0.44,0,9.6,0,5,0
7.5,0,0.38,0,0.48,0,2.6,0,0.073,0,22.0,0,84.0,0,0.9972,0,3.32,0,0.7,0,9.6,0,4,0
7.5,0,0.51,0,0.02,0,1.7,0,0.084,0,13.0,0,31.0,0,0.99538,0,3.36,0,0.54,0,10.5,0,6,0
10.2,0,0.645,0,0.36,0,1.8,0,0.053,0,5.0,0,14.0,0,0.9982,0,3.17,0,0.42,0,10.0,0,6,0
13.0,1,0.47,0,0.49,0,4.3,1,0.085,0,6.0,0,47.0,0,1.0021,1,3.3,0,0.68,0,12.7,0,6,0
8.2,0,0.38,0,0.32,0,2.5,0,0.08,0,24.0,0,71.0,0,0.99624,0,3.27,0,0.85,0,11.0,0,6,0
5.6,0,0.66,0,0.0,0,2.5,0,0.066,0,7.0,0,15.0,0,0.99256,0,3.52,0,0.58,0,12.9,0,5,0
8.6,0,0.55,0,0.09,0,3.3,0,0.068,0,8.0,0,17.0,0,0.99735,0,3.23,0,0.44,0,10.0,0,5,0
10.7,0,0.4,0,0.48,0,2.1,0,0.125,1,15.0,0,49.0,0,0.998,0,3.03,0,0.81,0,9.7,0,6,0
10.1,0,0.935,0,0.22,0,3.4,0,0.105,0,11.0,0,86.0,0,1.001,0,3.43,0,0.64,0,11.3,0,4,0
8.2,0,0.35,0,0.33,0,2.4,0,0.076,0,11.0,0,47.0,0,0.99599,0,3.27,0,0.81,0,11.0,0,6,0
7.6,0,0.41,0,0.33,0,2.5,0,0.078,0,6.0,0,23.0,0,0.9957,0,3.3,0,0.58,0,11.2,0,5,0
8.2,0,0.33,0,0.32,0,2.8,0,0.067,0,4.0,0,12.0,0,0.99473,0,3.3,0,0.76,0,12.8,0,7,0
7.4,0,0.37,0,0.43,0,2.6,0,0.082,0,18.0,0,82.0,0,0.99708,0,3.33,0,0.68,0,9.7,0,6,0
8.3,0,0.54,0,0.28,0,1.9,0,0.077,0,11.0,0,40.0,0,0.9978,0,3.39,0,0.61,0,10.0,0,6,0
8.3,0,0.76,0,0.29,0,4.2,1,0.075,0,12.0,0,16.0,0,0.9965,0,3.45,0,0.68,0,11.5,0,6,0
7.9,0,0.3,0,0.68,0,8.3,1,0.05,0,37.5,0,289.0,1,0.99316,0,3.01,0,0.51,0,12.3,0,7,0
7.5,0,0.685,0,0.07,0,2.5,0,0.058,0,5.0,0,9.0,0,0.99632,0,3.38,0,0.55,0,10.9,0,4,0
7.0,0,0.69,0,0.08,0,1.8,0,0.097,0,22.0,0,89.0,0,0.9959,0,3.34,0,0.54,0,9.2,0,6,0
10.7,0,0.43,0,0.39,0,2.2,0,0.106,0,8.0,0,32.0,0,0.9986,0,2.89,1,0.5,0,9.6,0,5,0
7.4,0,0.47,0,0.46,0,2.2,0,0.114,0,7.0,0,20.0,0,0.99647,0,3.32,0,0.63,0,10.5,0,5,0
8.7,0,0.84,0,0.0,0,1.4,0,0.065,0,24.0,0,33.0,0,0.9954,0,3.27,0,0.55,0,9.7,0,5,0
9.4,0,0.27,0,0.53,0,2.4,0,0.074,0,6.0,0,18.0,0,0.9962,0,3.2,0,1.13,1,12.0,0,7,0
6.9,0,0.54,0,0.04,0,3.0,0,0.077,0,7.0,0,27.0,0,0.9987,0,3.69,1,0.91,0,9.4,0,6,0
9.7,0,0.55,0,0.17,0,2.9,0,0.087,0,20.0,0,53.0,0,1.0004,0,3.14,0,0.61,0,9.4,0,5,0
8.8,0,0.3,0,0.38,0,2.3,0,0.06,0,19.0,0,72.0,0,0.99543,0,3.39,0,0.72,0,11.8,0,6,0
6.7,0,0.54,0,0.13,0,2.0,0,0.076,0,15.0,0,36.0,0,0.9973,0,3.61,0,0.64,0,9.8,0,5,0
6.8,0,0.49,0,0.22,0,2.3,0,0.071,0,13.0,0,24.0,0,0.99438,0,3.41,0,0.83,0,11.3,0,6,0
7.7,0,0.935,0,0.43,0,2.2,0,0.114,0,22.0,0,114.0,0,0.997,0,3.25,0,0.73,0,9.2,0,5,0
7.7,0,0.75,0,0.27,0,3.8,1,0.11,0,34.0,0,89.0,0,0.99664,0,3.24,0,0.45,0,9.3,0,5,0
7.1,0,0.34,0,0.28,0,2.0,0,0.082,0,31.0,0,68.0,0,0.99694,0,3.45,0,0.48,0,9.4,0,5,0
7.1,0,0.47,0,0.0,0,2.2,0,0.067,0,7.0,0,14.0,0,0.99517,0,3.4,0,0.58,0,10.9,0,4,0
7.9,0,0.4,0,0.29,0,1.8,0,0.157,1,1.0,0,44.0,0,0.9973,0,3.3,0,0.92,0,9.5,0,6,0
6.0,0,0.31,0,0.47,0,3.6,0,0.067,0,18.0,0,42.0,0,0.99549,0,3.39,0,0.66,0,11.0,0,6,0
7.4,0,0.7,0,0.0,0,1.9,0,0.076,0,11.0,0,34.0,0,0.9978,0,3.51,0,0.56,0,9.4,0,5,0
6.8,0,0.36,0,0.32,0,1.8,0,0.067,0,4.0,0,8.0,0,0.9928,0,3.36,0,0.55,0,12.8,0,7,0
7.1,0,0.755,0,0.15,0,1.8,0,0.107,0,20.0,0,84.0,0,0.99593,0,3.19,0,0.5,0,9.5,0,5,0
7.9,0,0.37,0,0.23,0,1.8,0,0.077,0,23.0,0,49.0,0,0.9963,0,3.28,0,0.67,0,9.3,0,5,0
6.8,0,0.64,0,0.0,0,2.7,0,0.123,1,15.0,0,33.0,0,0.99538,0,3.44,0,0.63,0,11.3,0,6,0
6.4,0,0.42,0,0.09,0,2.3,0,0.054,0,34.0,0,64.0,0,0.99724,0,3.41,0,0.68,0,10.4,0,6,0
10.0,0,0.44,0,0.49,0,2.7,0,0.077,0,11.0,0,19.0,0,0.9963,0,3.23,0,0.63,0,11.6,0,7,0
9.1,0,0.29,0,0.33,0,2.05,0,0.063,0,13.0,0,27.0,0,0.99516,0,3.26,0,0.84,0,11.7,0,7,0
8.6,0,0.37,0,0.65,0,6.4,1,0.08,0,3.0,0,8.0,0,0.99817,0,3.27,0,0.58,0,11.0,0,5,0
6.7,0,0.28,0,0.28,0,2.4,0,0.012,1,36.0,0,100.0,0,0.99064,1,3.26,0,0.39,0,11.7,0,7,0
7.9,0,0.18,0,0.4,0,2.2,0,0.049,0,38.0,0,67.0,0,0.996,0,3.33,0,0.93,0,11.3,0,5,0
8.4,0,0.65,0,0.6,0,2.1,0,0.112,0,12.0,0,90.0,0,0.9973,0,3.2,0,0.52,0,9.2,0,5,0
7.4,0,0.64,0,0.07,0,1.8,0,0.1,0,8.0,0,23.0,0,0.9961,0,3.3,0,0.58,0,9.6,0,5,0
8.6,0,0.47,0,0.3,0,3.0,0,0.076,0,30.0,0,135.0,1,0.9976,0,3.3,0,0.53,0,9.4,0,5,0
8.2,0,0.4,0,0.44,0,2.8,0,0.089,0,11.0,0,43.0,0,0.9975,0,3.53,0,0.61,0,10.5,0,6,0
7.8,0,0.39,0,0.42,0,2.0,0,0.086,0,9.0,0,21.0,0,0.99526,0,3.39,0,0.66,0,11.6,0,6,0
9.6,0,0.38,0,0.42,0,1.9,0,0.071,0,5.0,0,13.0,0,0.99659,0,3.15,0,0.75,0,10.5,0,6,0
10.6,0,0.34,0,0.49,0,3.2,0,0.078,0,20.0,0,78.0,0,0.9992,0,3.19,0,0.7,0,10.0,0,6,0
8.8,0,0.66,0,0.26,0,1.7,0,0.074,0,4.0,0,23.0,0,0.9971,0,3.15,0,0.74,0,9.2,0,5,0
7.4,0,0.55,0,0.19,0,1.8,0,0.082,0,15.0,0,34.0,0,0.99655,0,3.49,0,0.68,0,10.5,0,5,0
8.1,0,0.72,0,0.09,0,2.8,0,0.084,0,18.0,0,49.0,0,0.9994,0,3.43,0,0.72,0,11.1,0,6,0
11.6,0,0.47,0,0.44,0,1.6,0,0.147,1,36.0,0,51.0,0,0.99836,0,3.38,0,0.86,0,9.9,0,4,0
7.0,0,0.69,0,0.07,0,2.5,0,0.091,0,15.0,0,21.0,0,0.99572,0,3.38,0,0.6,0,11.3,0,6,0
9.9,0,0.54,0,0.26,0,2.0,0,0.111,0,7.0,0,60.0,0,0.99709,0,2.94,1,0.98,0,10.2,0,5,0
13.0,1,0.32,0,0.65,0,2.6,0,0.093,0,15.0,0,47.0,0,0.9996,0,3.05,0,0.61,0,10.6,0,5,0
10.4,0,0.26,0,0.48,0,1.9,0,0.066,0,6.0,0,10.0,0,0.99724,0,3.33,0,0.87,0,10.9,0,6,0
9.4,0,0.33,0,0.59,0,2.8,0,0.079,0,9.0,0,30.0,0,0.9976,0,3.12,0,0.54,0,12.0,0,6,0
8.7,0,0.765,0,0.22,0,2.3,0,0.064,0,9.0,0,42.0,0,0.9963,0,3.1,0,0.55,0,9.4,0,5,0
10.0,0,0.59,0,0.31,0,2.2,0,0.09,0,26.0,0,62.0,0,0.9994,0,3.18,0,0.63,0,10.2,0,6,0
9.8,0,0.66,0,0.39,0,3.2,0,0.083,0,21.0,0,59.0,0,0.9989,0,3.37,0,0.71,0,11.5,0,7,0
7.9,0,0.32,0,0.51,0,1.8,0,0.341,1,17.0,0,56.0,0,0.9969,0,3.04,0,1.08,1,9.2,0,6,0
9.8,0,0.98,0,0.32,0,2.3,0,0.078,0,35.0,0,152.0,1,0.998,0,3.25,0,0.48,0,9.4,0,5,0
7.8,0,0.645,0,0.0,0,5.5,1,0.086,0,5.0,0,18.0,0,0.9986,0,3.4,0,0.55,0,9.6,0,6,0
7.4,0,0.635,0,0.1,0,2.4,0,0.08,0,16.0,0,33.0,0,0.99736,0,3.58,0,0.69,0,10.8,0,7,0
7.1,0,0.46,0,0.14,0,2.8,0,0.076,0,15.0,0,37.0,0,0.99624,0,3.36,0,0.49,0,10.7,0,5,0
10.2,0,0.54,0,0.37,0,15.4,1,0.214,1,55.0,1,95.0,0,1.00369,1,3.18,0,0.77,0,9.0,0,6,0
12.0,0,0.39,0,0.66,0,3.0,0,0.093,0,12.0,0,30.0,0,0.9996,0,3.18,0,0.63,0,10.8,0,7,0
9.6,0,0.41,0,0.37,0,2.3,0,0.091,0,10.0,0,23.0,0,0.99786,0,3.24,0,0.56,0,10.5,0,5,0
8.1,0,0.825,0,0.24,0,2.1,0,0.084,0,5.0,0,13.0,0,0.9972,0,3.37,0,0.77,0,10.7,0,6,0
8.1,0,0.87,0,0.0,0,2.2,0,0.084,0,10.0,0,31.0,0,0.99656,0,3.25,0,0.5,0,9.8,0,5,0
8.0,0,0.38,0,0.44,0,1.9,0,0.098,0,6.0,0,15.0,0,0.9956,0,3.3,0,0.64,0,11.4,0,6,0
7.9,0,0.58,0,0.23,0,2.3,0,0.076,0,23.0,0,94.0,0,0.99686,0,3.21,0,0.58,0,9.5,0,6,0
7.3,0,0.66,0,0.0,0,2.0,0,0.084,0,6.0,0,23.0,0,0.9983,0,3.61,0,0.96,0,9.9,0,6,0
6.3,0,0.76,0,0.0,0,2.9,0,0.072,0,26.0,0,52.0,0,0.99379,0,3.51,0,0.6,0,11.5,0,6,0
7.1,0,0.59,0,0.01,0,2.5,0,0.077,0,20.0,0,85.0,0,0.99746,0,3.55,0,0.59,0,9.8,0,5,0
9.3,0,0.39,0,0.4,0,2.6,0,0.073,0,10.0,0,26.0,0,0.9984,0,3.34,0,0.75,0,10.2,0,6,0
7.1,0,0.43,0,0.42,0,5.5,1,0.07,0,29.0,0,129.0,1,0.9973,0,3.42,0,0.72,0,10.5,0,5,0
7.1,0,0.56,0,0.14,0,1.6,0,0.078,0,7.0,0,18.0,0,0.99592,0,3.27,0,0.62,0,9.3,0,5,0
9.3,0,0.36,0,0.39,0,1.5,0,0.08,0,41.0,0,55.0,0,0.99652,0,3.47,0,0.73,0,10.9,0,6,0
6.8,0,0.69,0,0.0,0,5.6,1,0.124,1,21.0,0,58.0,0,0.9997,0,3.46,0,0.72,0,10.2,0,5,0
8.1,0,0.78,0,0.23,0,2.6,0,0.059,0,5.0,0,15.0,0,0.997,0,3.37,0,0.56,0,11.3,0,5,0
6.2,0,0.36,0,0.24,0,2.2,0,0.095,0,19.0,0,42.0,0,0.9946,0,3.57,0,0.57,0,11.7,0,6,0
6.6,0,0.7,0,0.08,0,2.6,0,0.106,0,14.0,0,27.0,0,0.99665,0,3.44,0,0.58,0,10.2,0,5,0
8.1,0,0.56,0,0.28,0,1.7,0,0.368,1,16.0,0,56.0,0,0.9968,0,3.11,0,1.28,1,9.3,0,5,0
8.1,0,1.33,1,0.0,0,1.8,0,0.082,0,3.0,0,12.0,0,0.9964,0,3.54,0,0.48,0,10.9,0,5,0
