age,age__is_outlier,workclass,workclass__is_missing,fnlwgt,fnlwgt__is_outlier,education,education_num,education_num__is_outlier,marital_status,occupation,occupation__is_missing,relationship,race,sex,capital_gain,capital_gain__is_outlier,capital_loss,capital_loss__is_outlier,hours_per_week,hours_per_week__is_outlier,native_country,native_country__is_missing,income
68,0,missing,1,133758,0,7th-8th,4,1,Widowed,missing,1,Not-in-family,Black,Male,0,0,0,0,10,1,United-States,0,<=50K
38,0,Private,0,58108,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
65,0,Private,0,90377,0,Assoc-voc,11,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,6767,0,0,0,60,1,United-States,0,<=50K
42,0,Self-emp-inc,0,443508,1,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
30,0,Self-emp-not-inc,0,257295,0,Some-college,10,0,Never-married,Sales,0,Other-relative,Asian-Pac-Islander,Male,0,0,2258,0,40,0,South,0,<=50K
22,0,Local-gov,0,123727,0,Some-college,10,0,Never-married,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,21,1,United-States,0,<=50K
17,0,Private,0,317702,0,10th,6,0,Never-married,Sales,0,Own-child,Black,Female,0,0,0,0,15,1,United-States,0,<=50K
47,0,Private,0,162741,0,Assoc-acdm,12,0,Married-civ-spouse,Prof-specialty,0,Wife,Black,Female,15024,0,0,0,40,0,United-States,0,>50K
21,0,Private,0,177526,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
29,0,Federal-gov,0,440647,1,Some-college,10,0,Never-married,Adm-clerical,0,Other-relative,White,Male,0,0,0,0,40,0,United-States,0,<=50K
63,0,Private,0,117681,0,HS-grad,9,0,Divorced,Farming-fishing,0,Not-in-family,White,Male,0,0,0,0,25,1,United-States,0,<=50K
36,0,Private,0,113481,0,HS-grad,9,0,Divorced,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
21,0,Self-emp-inc,0,265116,0,Some-college,10,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
53,0,Self-emp-not-inc,0,30008,0,10th,6,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,<=50K
30,0,Private,0,340917,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,15024,0,0,0,60,1,United-States,0,>50K
39,0,Self-emp-not-inc,0,148443,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,60,1,United-States,0,<=50K
18,0,Local-gov,0,155905,0,Masters,14,0,Never-married,Prof-specialty,0,Own-child,White,Female,0,0,0,0,60,1,United-States,0,<=50K
19,0,Private,0,175081,0,9th,5,0,Never-married,Craft-repair,0,Other-relative,White,Male,0,0,0,0,60,1,United-States,0,<=50K
36,0,Local-gov,0,150309,0,Assoc-voc,11,0,Married-civ-spouse,Transport-moving,0,Husband,Amer-Indian-Eskimo,Male,0,0,0,0,40,0,United-States,0,<=50K
46,0,Self-emp-not-inc,0,31267,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
40,0,Self-emp-inc,0,157240,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Wife,White,Female,15024,0,0,0,30,1,Iran,0,>50K
21,0,missing,1,301853,0,Some-college,10,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
43,0,State-gov,0,165309,0,HS-grad,9,0,Married-civ-spouse,Protective-serv,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
58,0,Private,0,145574,0,11th,7,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
27,0,Federal-gov,0,196386,0,Assoc-acdm,12,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,4064,0,0,0,40,0,El-Salvador,0,<=50K
55,0,Self-emp-inc,0,209569,0,HS-grad,9,0,Divorced,Sales,0,Unmarried,White,Female,0,0,0,0,50,0,United-States,0,>50K
30,0,Private,0,323069,0,Bachelors,13,0,Never-married,Sales,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
49,0,Private,0,84013,0,HS-grad,9,0,Divorced,Other-service,0,Unmarried,White,Female,0,0,0,0,35,0,United-States,0,<=50K
52,0,Private,0,23780,0,Assoc-voc,11,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,1977,0,45,0,United-States,0,>50K
27,0,Private,0,188519,0,HS-grad,9,0,Divorced,Sales,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
40,0,State-gov,0,59460,0,Some-college,10,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,38,0,United-States,0,<=50K
34,0,Private,0,121966,0,Bachelors,13,0,Married-spouse-absent,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,45,0,United-States,0,<=50K
76,0,missing,1,191024,0,Bachelors,13,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,30,1,United-States,0,<=50K
30,0,Private,0,229504,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
24,0,State-gov,0,90046,0,Some-college,10,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,40,0,Canada,0,<=50K
42,0,Self-emp-not-inc,0,69333,0,Bachelors,13,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
33,0,State-gov,0,913447,1,Some-college,10,0,Divorced,Other-service,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,187397,0,HS-grad,9,0,Never-married,Other-service,0,Other-relative,Other,Male,0,0,0,0,48,0,Mexico,0,<=50K
24,0,Private,0,99386,0,Bachelors,13,0,Married-spouse-absent,Prof-specialty,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
21,0,Private,0,260254,0,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
38,0,Private,0,167725,0,Bachelors,13,0,Married-spouse-absent,Transport-moving,0,Not-in-family,Other,Male,0,0,0,0,84,1,India,0,<=50K
41,0,Private,0,171615,0,Some-college,10,0,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,48,0,United-States,0,<=50K
22,0,Private,0,113936,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
38,0,Private,0,123833,0,Some-college,10,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,1408,0,40,0,United-States,0,<=50K
52,0,Local-gov,0,153312,0,Assoc-acdm,12,0,Married-civ-spouse,Protective-serv,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
47,0,Private,0,117849,0,Assoc-acdm,12,0,Divorced,Sales,0,Own-child,White,Male,0,0,0,0,44,0,United-States,0,<=50K
18,0,Private,0,165532,0,12th,8,0,Never-married,Other-service,0,Own-child,White,Male,0,0,0,0,15,1,United-States,0,<=50K
21,0,Private,0,159567,0,HS-grad,9,0,Never-married,Machine-op-inspct,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
37,0,Private,0,185567,0,HS-grad,9,0,Divorced,Machine-op-inspct,0,Unmarried,White,Male,0,0,0,0,40,0,United-States,0,>50K
36,0,Private,0,238415,0,HS-grad,9,0,Divorced,Craft-repair,0,Unmarried,White,Male,0,0,0,0,40,0,United-States,0,<=50K
24,0,Private,0,153583,0,Some-college,10,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
18,0,Self-emp-not-inc,0,213024,0,Some-college,10,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,30,1,United-States,0,<=50K
27,0,Private,0,247711,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,<=50K
26,0,Self-emp-not-inc,0,201138,0,Assoc-voc,11,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,35,0,United-States,0,<=50K
33,0,Self-emp-not-inc,0,270889,0,HS-grad,9,0,Never-married,Transport-moving,0,Not-in-family,White,Male,0,0,0,0,60,1,United-States,0,<=50K
44,0,Private,0,98779,0,10th,6,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,4386,0,0,0,60,1,United-States,0,<=50K
32,0,Private,0,163530,0,HS-grad,9,0,Divorced,Other-service,0,Unmarried,Amer-Indian-Eskimo,Female,0,0,0,0,40,0,United-States,0,<=50K
52,0,Private,0,87205,0,HS-grad,9,0,Divorced,Other-service,0,Not-in-family,White,Female,0,0,0,0,38,0,United-States,0,<=50K
25,0,Private,0,163620,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,7298,0,0,0,84,1,United-States,0,>50K
28,0,Private,0,263614,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
56,0,Self-emp-inc,0,211804,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,15024,0,0,0,50,0,United-States,0,>50K
50,0,Private,0,43764,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,15024,0,0,0,50,0,United-States,0,>50K
46,0,Private,0,318259,0,Assoc-voc,11,0,Divorced,Tech-support,0,Other-relative,White,Female,0,0,0,0,36,0,United-States,0,<=50K
20,0,Private,0,122346,0,HS-grad,9,0,Never-married,Machine-op-inspct,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,174645,0,11th,7,0,Divorced,Craft-repair,0,Unmarried,White,Female,0,0,0,0,52,0,United-States,0,<=50K
25,0,Private,0,177499,0,Bachelors,13,0,Never-married,Craft-repair,0,Own-child,White,Male,0,0,1590,0,35,0,United-States,0,<=50K
34,0,Private,0,137814,0,Some-college,10,0,Separated,Sales,0,Not-in-family,White,Male,0,0,0,0,45,0,United-States,0,<=50K
27,0,Private,0,377680,0,Assoc-voc,11,0,Never-married,Sales,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
24,0,Private,0,155818,0,Some-college,10,0,Never-married,Sales,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
21,0,Private,0,254904,0,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,White,Female,0,0,0,0,30,1,United-States,0,<=50K
33,0,Private,0,209101,0,HS-grad,9,0,Never-married,Adm-clerical,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
20,0,missing,1,289116,0,Some-college,10,0,Never-married,missing,1,Own-child,White,Female,0,0,0,0,5,1,United-States,0,<=50K
54,0,Self-emp-inc,0,138852,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
39,0,Local-gov,0,316582,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,55,1,United-States,0,<=50K
26,0,Local-gov,0,177482,0,Assoc-acdm,12,0,Married-civ-spouse,Protective-serv,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
41,0,Private,0,219591,0,HS-grad,9,0,Never-married,Adm-clerical,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
40,0,Self-emp-not-inc,0,98985,0,HS-grad,9,0,Divorced,Exec-managerial,0,Not-in-family,Black,Male,0,0,0,0,50,0,United-States,0,<=50K
53,0,Private,0,104413,0,HS-grad,9,0,Widowed,Other-service,0,Unmarried,Black,Female,0,0,0,0,20,1,United-States,0,<=50K
36,0,Private,0,89508,0,Some-college,10,0,Divorced,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
34,0,Private,0,208785,0,Assoc-acdm,12,0,Divorced,Sales,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,>50K
49,0,Self-emp-inc,0,94606,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,Black,Male,0,0,0,0,60,1,United-States,0,>50K
35,0,Private,0,30565,0,HS-grad,9,0,Married-AF-spouse,Other-service,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
54,0,Private,0,147863,0,Assoc-voc,11,0,Married-civ-spouse,Craft-repair,0,Husband,Asian-Pac-Islander,Male,5013,0,0,0,40,0,Vietnam,0,<=50K
38,0,Private,0,156728,0,Bachelors,13,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,0,0,56,1,United-States,0,<=50K
46,0,Private,0,213408,0,Some-college,10,0,Divorced,Sales,0,Unmarried,White,Female,0,0,0,0,40,0,Cuba,0,<=50K
45,0,Federal-gov,0,380127,0,Bachelors,13,0,Never-married,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
24,0,Private,0,65743,0,Bachelors,13,0,Never-married,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,30,1,United-States,0,<=50K
32,0,Self-emp-inc,0,275094,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,7688,0,0,0,55,1,Mexico,0,>50K
62,0,Private,0,664366,1,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,60,1,United-States,0,>50K
31,0,State-gov,0,29152,0,12th,8,0,Married-civ-spouse,Other-service,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,<=50K
43,0,Private,0,166740,0,Some-college,10,0,Divorced,Adm-clerical,0,Not-in-family,White,Male,0,0,0,0,48,0,United-States,0,<=50K
62,0,Private,0,266624,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,6418,0,0,0,40,0,United-States,0,>50K
40,0,Federal-gov,0,56795,0,Masters,14,0,Never-married,Exec-managerial,0,Not-in-family,White,Female,14084,0,0,0,55,1,United-States,0,>50K
39,0,Private,0,286789,0,Doctorate,16,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
23,0,Private,0,377121,0,Some-college,10,0,Never-married,Other-service,0,Unmarried,White,Female,0,0,0,0,25,1,United-States,0,<=50K
32,0,Private,0,77634,0,11th,7,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
25,0,missing,1,41107,0,Bachelors,13,0,Married-spouse-absent,missing,1,Not-in-family,White,Male,0,0,0,0,40,0,Canada,0,<=50K
32,0,Self-emp-inc,0,46807,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,99999,0,0,0,40,0,United-States,0,>50K
41,0,Private,0,90021,0,HS-grad,9,0,Married-civ-spouse,Handlers-cleaners,0,Husband,White,Male,0,0,0,0,40,0,missing,1,<=50K
37,0,Private,0,105813,0,Assoc-voc,11,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,7298,0,0,0,40,0,United-States,0,>50K
42,0,Private,0,227397,0,Bachelors,13,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
39,0,Private,0,28572,0,HS-grad,9,0,Divorced,Other-service,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,Private,0,259323,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
23,0,Local-gov,0,324637,0,Some-college,10,0,Never-married,Adm-clerical,0,Not-in-family,White,Male,0,0,0,0,30,1,United-States,0,<=50K
19,0,Private,0,291429,0,HS-grad,9,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,25,1,United-States,0,<=50K
57,0,Private,0,301514,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
22,0,missing,1,24008,0,Some-college,10,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,72,1,United-States,0,<=50K
56,0,Private,0,183884,0,11th,7,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
35,0,Private,0,212465,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
30,0,Private,0,194827,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,1740,0,40,0,United-States,0,<=50K
29,0,Federal-gov,0,309778,0,Some-college,10,0,Married-civ-spouse,Tech-support,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
37,0,Self-emp-inc,0,188774,0,11th,7,0,Married-spouse-absent,Sales,0,Not-in-family,White,Male,0,0,0,0,60,1,missing,1,<=50K
35,0,Federal-gov,0,23892,0,HS-grad,9,0,Divorced,Prof-specialty,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
66,0,missing,1,260111,0,Some-college,10,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
35,0,Private,0,182898,0,HS-grad,9,0,Never-married,Adm-clerical,0,Not-in-family,White,Male,8614,0,0,0,40,0,United-States,0,>50K
23,0,Local-gov,0,197918,0,Some-college,10,0,Never-married,Protective-serv,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,>50K
32,0,Private,0,71540,0,Some-college,10,0,Divorced,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
73,0,Self-emp-not-inc,0,29306,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
37,0,State-gov,0,108293,0,Assoc-acdm,12,0,Divorced,Prof-specialty,0,Unmarried,White,Female,0,0,0,0,38,0,United-States,0,<=50K
48,0,State-gov,0,327886,0,Doctorate,16,0,Divorced,Prof-specialty,0,Own-child,White,Male,0,0,0,0,50,0,United-States,0,>50K
42,0,Private,0,121718,0,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,0,0,40,0,Germany,0,<=50K
19,0,Self-emp-not-inc,0,342384,0,11th,7,0,Married-civ-spouse,Craft-repair,0,Own-child,White,Male,0,0,2129,0,55,1,United-States,0,<=50K
29,0,Private,0,194200,0,Some-college,10,0,Never-married,Machine-op-inspct,0,Own-child,White,Male,0,0,0,0,45,0,United-States,0,<=50K
24,0,Private,0,174461,0,Assoc-acdm,12,0,Divorced,Other-service,0,Not-in-family,White,Female,0,0,0,0,22,1,United-States,0,<=50K
30,0,Private,0,196342,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,Ireland,0,<=50K
24,0,Private,0,440138,1,HS-grad,9,0,Never-married,Priv-house-serv,0,Not-in-family,White,Female,0,0,0,0,45,0,England,0,<=50K
42,0,Private,0,257328,0,HS-grad,9,0,Widowed,Transport-moving,0,Unmarried,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,Private,0,157043,0,11th,7,0,Widowed,Handlers-cleaners,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
45,0,Private,0,387074,0,Assoc-voc,11,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,284196,0,10th,6,0,Divorced,Other-service,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
56,0,Private,0,204816,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,>50K
60,0,Self-emp-inc,0,210827,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,7688,0,0,0,40,0,United-States,0,>50K
25,0,Private,0,60358,0,Some-college,10,0,Never-married,Sales,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
56,0,Private,0,279340,0,11th,7,0,Separated,Other-service,0,Not-in-family,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
68,0,Self-emp-not-inc,0,133736,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,White,Male,20051,0,0,0,40,0,United-States,0,>50K
45,0,Self-emp-not-inc,0,271828,0,Bachelors,13,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,20,1,United-States,0,<=50K
41,0,Private,0,166813,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,<=50K
20,0,Private,0,108887,0,Some-college,10,0,Never-married,Adm-clerical,0,Own-child,White,Female,0,0,0,0,25,1,United-States,0,<=50K
23,0,Private,0,133515,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,35,0,United-States,0,<=50K
55,0,Private,0,129762,0,HS-grad,9,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
45,0,Private,0,203653,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Husband,Black,Male,7298,0,0,0,40,0,United-States,0,>50K
37,0,Private,0,175130,0,HS-grad,9,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,45,0,United-States,0,<=50K
31,0,State-gov,0,350651,0,12th,8,0,Married-civ-spouse,Tech-support,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
55,0,Private,0,89690,0,Bachelors,13,0,Divorced,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,>50K
19,0,Private,0,263338,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Own-child,White,Male,0,0,0,0,20,1,United-States,0,<=50K
19,0,Local-gov,0,276973,0,Some-college,10,0,Never-married,Prof-specialty,0,Own-child,White,Female,0,0,0,0,20,1,United-States,0,<=50K
37,0,Private,0,178136,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
37,0,Private,0,379522,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,>50K
43,0,Local-gov,0,194360,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,38,0,United-States,0,<=50K
43,0,Private,0,172364,0,HS-grad,9,0,Separated,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,48,0,United-States,0,<=50K
31,0,Private,0,487742,1,Some-college,10,0,Separated,Sales,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
43,0,Local-gov,0,161240,0,HS-grad,9,0,Married-civ-spouse,Protective-serv,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
35,0,Private,0,334291,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
41,0,missing,1,129155,0,11th,7,0,Widowed,missing,1,Other-relative,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,82910,0,Some-college,10,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
34,0,State-gov,0,595000,1,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Wife,Black,Female,0,0,0,0,40,0,United-States,0,>50K
44,0,Private,0,19914,0,HS-grad,9,0,Married-civ-spouse,Other-service,0,Wife,Asian-Pac-Islander,Female,0,0,0,0,50,0,Philippines,0,<=50K
29,0,Private,0,126208,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
71,0,Self-emp-not-inc,0,238479,0,10th,6,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,8,1,United-States,0,<=50K
44,0,Private,0,199031,0,Some-college,10,0,Divorced,Transport-moving,0,Own-child,White,Male,0,0,1380,0,40,0,United-States,0,<=50K
34,0,Self-emp-not-inc,0,527162,1,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,30,1,United-States,0,<=50K
46,0,Private,0,148995,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
49,0,Private,0,50748,0,Bachelors,13,0,Widowed,Prof-specialty,0,Unmarried,White,Female,1506,0,0,0,35,0,United-States,0,<=50K
21,0,Private,0,190227,0,Some-college,10,0,Never-married,Adm-clerical,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,Self-emp-not-inc,0,290688,0,5th-6th,3,1,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,256956,0,Assoc-voc,11,0,Never-married,Machine-op-inspct,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
36,0,Private,0,218689,0,Masters,14,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,1977,0,50,0,United-States,0,>50K
58,0,Private,0,72812,0,10th,6,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
19,0,Private,0,376683,0,Some-college,10,0,Never-married,Other-service,0,Unmarried,Black,Female,2036,0,0,0,30,1,United-States,0,<=50K
26,0,Private,0,189219,0,Assoc-acdm,12,0,Never-married,Adm-clerical,0,Not-in-family,White,Female,0,0,0,0,8,1,United-States,0,<=50K
50,0,Federal-gov,0,307555,0,Bachelors,13,0,Divorced,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,60,1,United-States,0,>50K
34,0,Self-emp-not-inc,0,192259,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,>50K
33,0,Self-emp-not-inc,0,222162,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
28,0,Private,0,394927,0,Some-college,10,0,Married-civ-spouse,Tech-support,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
51,0,Private,0,124963,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
52,0,Self-emp-not-inc,0,240013,0,Masters,14,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,70,1,United-States,0,<=50K
55,0,Private,0,349910,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
49,0,Self-emp-not-inc,0,105614,0,HS-grad,9,0,Divorced,Sales,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,>50K
33,0,Private,0,309350,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
48,0,Private,0,268083,0,Some-college,10,0,Divorced,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
36,0,Private,0,120760,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,Asian-Pac-Islander,Male,0,0,0,0,40,0,China,0,<=50K
46,0,Self-emp-not-inc,0,154083,0,Masters,14,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,25,1,United-States,0,<=50K
44,0,Private,0,110396,0,Masters,14,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,14084,0,0,0,56,1,United-States,0,>50K
30,0,Private,0,24292,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
24,0,Private,0,145964,0,Bachelors,13,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
