medinc,medinc__is_outlier,houseage,houseage__is_outlier,averooms,averooms__is_outlier,avebedrms,avebedrms__is_outlier,population,population__is_outlier,aveoccup,aveoccup__is_outlier,latitude,latitude__is_outlier,longitude,longitude__is_outlier,medhouseval,medhouseval__is_outlier
1.5029,0,20.0,0,3.592380952380952,0,1.1161904761904762,0,1134.0,0,2.16,0,32.75,0,-117.08,0,1.0,0
6.5635,0,10.0,0,6.982708933717579,0,1.0259365994236311,0,1213.0,0,3.495677233429394,0,33.9,0,-117.96,0,3.469,0
3.8583,0,11.0,0,5.832591273374889,0,1.0231522707034728,0,3570.0,1,3.178984861976848,0,38.25,0,-122.01,0,1.379,0
3.5978,0,27.0,0,6.013333333333334,0,1.07,0,782.0,0,2.6066666666666665,0,40.45,0,-122.24,0,0.806,0
4.97,0,52.0,0,6.685064935064935,0,1.12012987012987,0,800.0,0,2.5974025974025974,0,37.57,0,-122.35,0,5.00001,1
4.1797,0,43.0,0,6.344569288389513,0,1.0599250936329587,0,674.0,0,2.524344569288389,0,34.15,0,-118.03,0,4.868,1
6.0663,0,30.0,0,6.862539349422876,0,1.0398740818467995,0,3124.0,0,3.2780692549842603,0,33.97,0,-118.0,0,3.726,0
3.2105,0,28.0,0,5.91820580474934,0,1.0527704485488127,0,1464.0,0,3.862796833773087,0,34.08,0,-117.18,0,0.903,0
2.2304,0,42.0,0,4.664670658682635,0,0.9640718562874252,0,884.0,0,2.6467065868263475,0,34.2,0,-118.5,0,2.038,0
4.2137,0,34.0,0,4.917710196779964,0,0.964221824686941,0,2330.0,0,4.168157423971378,0,34.17,0,-119.17,0,1.856,0
3.2243,0,20.0,0,4.936758893280633,0,1.0790513833992097,0,1185.0,0,2.341897233201581,0,38.65,0,-121.35,0,1.079,0
4.1321,0,32.0,0,4.975113122171946,0,1.0237556561085972,0,2777.0,0,3.141402714932126,0,33.77,0,-117.96,0,2.228,0
4.8264,0,6.0,0,5.489285714285714,0,1.2392857142857143,0,506.0,0,1.8071428571428567,0,33.9,0,-117.98,0,1.468,0
5.9062,0,35.0,0,6.535934291581109,0,1.057494866529774,0,1313.0,0,2.696098562628337,0,37.47,0,-122.25,0,3.832,0
3.0919,0,28.0,0,3.5095541401273884,0,1.0881104033970277,0,2670.0,0,2.8343949044585988,0,34.12,0,-118.22,0,1.854,0
4.4659,0,38.0,0,5.219269102990033,0,1.053156146179402,0,874.0,0,2.903654485049834,0,37.69,0,-122.14,0,1.891,0
2.2551,0,10.0,0,6.251968503937008,0,1.311023622047244,1,585.0,0,2.3031496062992125,0,39.11,0,-122.89,0,0.711,0
5.0222,0,37.0,0,6.2,0,0.952,0,805.0,0,3.22,0,37.36,0,-122.09,0,5.00001,1
4.2,0,35.0,0,4.372093023255814,0,0.916279069767442,0,640.0,0,2.976744186046512,0,33.91,0,-118.32,0,1.813,0
1.76,0,52.0,0,2.636363636363636,0,0.8181818181818182,1,48.0,0,2.1818181818181817,0,38.31,0,-122.28,0,1.667,0
2.7101,0,25.0,0,4.837320574162679,0,1.0606060606060606,0,1559.0,0,2.486443381180224,0,38.5,0,-121.45,0,0.995,0
3.175,0,25.0,0,4.173913043478261,0,1.059782608695652,0,529.0,0,2.875,0,33.83,0,-118.03,0,1.328,0
3.875,0,15.0,0,5.058405682715075,0,1.0757695343330702,0,3359.0,1,2.6511444356748224,0,34.1,0,-117.87,0,1.733,0
3.6563,0,33.0,0,5.223021582733813,0,0.9640287769784172,0,1274.0,0,4.58273381294964,1,34.05,0,-117.97,0,1.627,0
7.2731,0,4.0,0,8.861438679245284,1,1.34375,1,5613.0,1,3.3095518867924527,0,33.02,0,-117.15,0,4.504,0
2.3929,0,31.0,0,3.744505494505496,0,1.175824175824176,0,1897.0,0,5.211538461538462,1,33.97,0,-118.16,0,1.911,0
5.1032,0,18.0,0,3.726651480637813,0,0.9430523917995444,0,853.0,0,1.9430523917995444,0,37.45,0,-122.19,0,4.646,0
3.9803,0,35.0,0,5.201923076923077,0,1.060897435897436,0,1462.0,0,4.685897435897436,1,34.03,0,-117.96,0,1.526,0
7.2045,0,49.0,0,6.245614035087719,0,1.1111111111111112,0,410.0,0,2.3976608187134505,0,37.37,0,-122.11,0,5.00001,1
3.069,0,20.0,0,5.23783185840708,0,1.0763274336283186,0,2306.0,0,2.5508849557522124,0,33.73,0,-116.96,0,0.87,0
4.3723,0,19.0,0,5.956030150753769,0,1.048994974874372,0,2903.0,0,3.646984924623116,0,33.93,0,-117.5,0,1.356,0
3.915,0,34.0,0,5.301639344262295,0,1.1278688524590164,0,938.0,0,3.0754098360655737,0,34.2,0,-118.5,0,2.177,0
3.494,0,31.0,0,4.508637236084453,0,1.034548944337812,0,2028.0,0,3.892514395393474,0,34.05,0,-117.95,0,1.545,0
2.0132,0,35.0,0,2.603174603174604,0,1.1071428571428572,0,3548.0,1,3.5198412698412698,0,34.09,0,-118.29,0,1.984,0
2.9063,0,27.0,0,3.7992700729927007,0,1.1167883211678833,0,2009.0,0,3.666058394160584,0,33.88,0,-118.29,0,1.841,0
4.6354,0,16.0,0,5.485074626865671,0,1.037313432835821,0,299.0,0,2.2313432835820897,0,32.74,0,-117.23,0,1.792,0
3.0405,0,43.0,0,4.6657142857142855,0,1.0142857142857142,0,837.0,0,2.3914285714285715,0,33.87,0,-118.12,0,1.88,0
3.2121,0,42.0,0,4.171957671957672,0,1.0026455026455026,0,1317.0,0,3.484126984126984,0,34.1,0,-118.19,0,1.539,0
5.3409,0,15.0,0,6.081081081081081,0,1.0115830115830116,0,716.0,0,2.7644787644787643,0,38.48,0,-122.68,0,2.446,0
2.2222,0,20.0,0,5.1875,0,1.011904761904762,0,1390.0,0,4.136904761904762,0,36.35,0,-119.41,0,0.529,0
2.6053,0,33.0,0,4.786632390745501,0,1.102827763496144,0,971.0,0,2.4961439588688945,0,37.8,0,-121.21,0,0.992,0
2.4926,0,21.0,0,4.796341463414634,0,1.1573170731707316,0,2219.0,0,2.7060975609756097,0,33.94,0,-118.08,0,1.714,0
1.2396,0,28.0,0,3.7578125,0,1.0625,0,596.0,0,4.65625,1,34.01,0,-118.25,0,0.903,0
3.1062,0,29.0,0,4.618320610687023,0,1.0725190839694656,0,863.0,0,3.2938931297709924,0,36.92,0,-121.74,0,1.56,0
7.2554,0,16.0,0,7.577154308617234,0,1.0100200400801602,0,1665.0,0,3.3366733466933867,0,33.85,0,-117.78,0,3.356,0
4.6484,0,2.0,0,6.406607369758577,0,1.059720457433291,0,2784.0,0,3.537484116899619,0,37.59,0,-120.98,0,1.459,0
2.1173,0,34.0,0,4.123232323232323,0,1.0444444444444445,0,1479.0,0,2.987878787878788,0,34.03,0,-118.31,0,1.566,0
1.5954,0,27.0,0,2.2246376811594204,0,1.006340579710145,0,4137.0,1,3.747282608695652,0,34.06,0,-118.29,0,1.875,0
3.0,0,32.0,0,5.292792792792793,0,0.9369369369369368,0,774.0,0,3.4864864864864864,0,37.4,0,-120.94,0,1.094,0
5.614,0,15.0,0,5.854736842105263,0,1.048421052631579,0,1389.0,0,2.9242105263157896,0,37.35,0,-121.8,0,2.233,0
5.3649,0,32.0,0,6.399239543726236,0,1.038022813688213,0,719.0,0,2.7338403041825097,0,33.88,0,-117.92,0,2.436,0
2.7202,0,31.0,0,4.684466019417476,0,1.0533980582524272,0,599.0,0,2.907766990291262,0,33.99,0,-118.1,0,1.903,0
4.5417,0,36.0,0,6.203187250996016,0,1.0756972111553784,0,697.0,0,2.7768924302788847,0,33.84,0,-118.1,0,2.196,0
1.375,0,26.0,0,3.675810473815461,0,1.0399002493765586,0,1065.0,0,2.655860349127182,0,39.13,0,-123.2,0,0.844,0
0.9817,0,32.0,0,3.227146814404432,0,0.9916897506925209,0,997.0,0,2.761772853185596,0,34.0,0,-118.08,0,1.663,0
2.3424,0,31.0,0,4.0852713178294575,0,0.9767441860465116,0,1032.0,0,4.0,0,34.07,0,-118.09,0,1.885,0
3.9727,0,17.0,0,5.745231030097499,0,1.0487494701144553,0,6544.0,1,2.774056803730394,0,38.61,0,-121.29,0,1.327,0
2.6083,0,52.0,0,3.74618320610687,0,1.0782442748091603,0,1628.0,0,3.106870229007633,0,37.77,0,-122.41,0,1.938,0
4.6838,0,52.0,0,6.146757679180888,0,1.068259385665529,0,714.0,0,2.436860068259385,0,34.08,0,-118.35,0,4.79,0
2.2969,0,17.0,0,4.930163447251115,0,1.1277860326894502,0,2016.0,0,2.99554234769688,0,33.79,0,-117.23,0,0.893,0
3.6509,0,34.0,0,5.018666666666666,0,1.1413333333333333,0,1034.0,0,2.7573333333333334,0,33.95,0,-118.03,0,1.732,0
1.7463,0,19.0,0,7.61214953271028,0,1.8037383177570088,1,551.0,0,2.574766355140187,0,39.3,0,-122.51,0,0.688,0
6.4858,0,12.0,0,5.55779427359491,0,1.0445387062566278,0,2048.0,0,2.171792152704136,0,33.68,0,-118.0,0,2.854,0
4.7179,0,13.0,0,5.020175438596492,0,1.0894736842105264,0,2450.0,0,2.149122807017544,0,33.02,0,-117.27,0,3.767,0
2.225,0,21.0,0,4.68561872909699,0,1.1070234113712374,0,651.0,0,2.177257525083612,0,40.17,0,-122.23,0,0.647,0
3.8583,0,31.0,0,6.457142857142857,0,1.125,0,691.0,0,2.467857142857143,0,38.44,0,-122.69,0,1.932,0
2.3125,0,48.0,0,5.025714285714286,0,1.1114285714285714,0,716.0,0,2.045714285714286,0,39.2,0,-121.05,0,1.083,0
2.087,0,21.0,0,3.622516556291391,0,1.0838852097130245,0,1526.0,0,3.368653421633554,0,34.02,0,-118.29,0,1.413,0
6.348,0,34.0,0,4.989881956155143,0,1.0775716694772344,0,1143.0,0,1.9274873524451936,0,33.89,0,-118.41,0,5.00001,1
3.6167,0,29.0,0,3.186147186147186,0,1.0043290043290043,0,584.0,0,2.528138528138528,0,33.92,0,-118.35,0,2.0,0
3.3026,0,14.0,0,3.980676328502416,0,1.103059581320451,0,1292.0,0,2.080515297906602,0,34.43,0,-119.88,0,2.295,0
3.5855,0,35.0,0,4.473544973544974,0,0.9708994708994708,0,1265.0,0,3.3465608465608465,0,33.86,0,-117.97,0,1.743,0
6.0338,0,52.0,0,5.793427230046948,0,1.0469483568075115,0,543.0,0,2.5492957746478875,0,34.08,0,-118.37,0,4.237,0
5.7211,0,23.0,0,6.46509009009009,0,1.1396396396396395,0,1843.0,0,2.0754504504504503,0,37.43,0,-122.21,0,5.00001,1
7.5791,0,18.0,0,6.783904619970194,0,1.052160953800298,0,1918.0,0,2.8584202682563338,0,33.59,0,-117.66,0,2.881,0
3.526,0,17.0,0,5.733606557377049,0,1.0956284153005464,0,1656.0,0,2.262295081967213,0,35.32,0,-120.84,0,1.839,0
5.3787,0,42.0,0,6.905882352941177,0,1.2901960784313726,1,480.0,0,1.8823529411764703,0,32.85,0,-117.26,0,5.00001,1
3.1538,0,43.0,0,3.506726457399103,0,0.9282511210762332,0,827.0,0,3.708520179372197,0,34.01,0,-118.13,0,1.543,0
3.6429,0,25.0,0,4.304232804232805,0,0.992063492063492,0,735.0,0,1.9444444444444444,0,32.79,0,-117.25,0,3.171,0
2.6652,0,22.0,0,4.152302243211334,0,0.9563164108618654,0,3134.0,1,3.7001180637544273,0,34.28,0,-118.4,0,1.648,0
4.3523,0,5.0,0,6.425531914893617,0,1.0212765957446808,0,376.0,0,2.6666666666666665,0,39.25,0,-121.2,0,1.882,0
3.7337,0,36.0,0,4.798053527980535,0,0.929440389294404,0,1029.0,0,2.5036496350364965,0,34.27,0,-119.26,0,2.09,0
2.1607,0,48.0,0,4.401162790697675,0,1.0930232558139534,0,1353.0,0,3.933139534883721,0,34.0,0,-118.28,0,0.961,0
2.3575,0,44.0,0,3.7475728155339807,0,1.0679611650485437,0,3260.0,1,4.521497919556172,0,34.02,0,-118.19,0,1.448,0
5.9285,0,17.0,0,6.513064133016627,0,1.0475059382422802,0,986.0,0,2.342042755344418,0,37.45,0,-122.26,0,4.96,1
1.9167,0,16.0,0,6.278829604130809,0,1.7814113597246128,1,1687.0,0,2.903614457831325,0,33.87,0,-116.54,0,0.704,0
0.6991,0,26.0,0,2.669021190716448,0,1.014127144298688,0,1660.0,0,1.6750756811301717,0,36.72,0,-119.73,0,0.895,0
2.9063,0,33.0,0,5.252918287937743,0,1.0311284046692606,0,1251.0,0,4.867704280155642,1,34.08,0,-117.73,0,1.152,0
4.2361,0,2.0,0,5.03639846743295,0,0.975095785440613,0,1044.0,0,2.0,0,33.19,0,-117.26,0,1.585,0
4.9444,0,16.0,0,5.533980582524272,0,0.8786407766990292,0,627.0,0,3.0436893203883497,0,34.11,0,-117.39,0,1.327,0
1.3444,0,47.0,0,3.793307086614173,0,1.1043307086614174,0,1349.0,0,2.655511811023622,0,34.03,0,-118.34,0,1.25,0
3.415,0,52.0,0,4.627639155470249,0,1.0095969289827256,0,2165.0,0,4.155470249520153,0,33.74,0,-117.87,0,1.725,0
4.0057,0,37.0,0,5.489270386266094,0,1.034334763948498,0,987.0,0,4.236051502145923,0,34.24,0,-118.43,0,1.727,0
7.309,0,8.0,0,7.745454545454545,0,1.1090909090909091,0,241.0,0,4.381818181818182,0,37.44,0,-121.85,0,3.679,0
3.1023,0,23.0,0,5.161375661375661,0,1.0449735449735449,0,901.0,0,2.383597883597884,0,32.84,0,-117.01,0,1.433,0
5.5,0,46.0,0,5.443956043956044,0,1.0065934065934066,0,1034.0,0,2.2725274725274724,0,34.1,0,-117.72,0,2.897,0
2.9085,0,21.0,0,3.962922573609597,0,1.1025081788440567,0,1985.0,0,2.164667393675028,0,36.6,0,-121.86,0,1.563,0
8.3792,1,15.0,0,8.10074074074074,0,1.0014814814814814,0,2221.0,0,3.29037037037037,0,37.21,0,-121.84,0,4.183,0
2.2292,0,28.0,0,4.476829268292683,0,1.0804878048780489,0,1733.0,0,2.1134146341463413,0,38.62,0,-121.4,0,1.132,0
5.5882,0,17.0,0,7.009193776520509,0,1.0155586987270155,0,4763.0,1,3.3684582743988685,0,32.97,0,-117.05,0,1.943,0
5.7942,0,36.0,0,6.008108108108108,0,1.0,0,1039.0,0,2.808108108108108,0,33.79,0,-118.11,0,2.57,0
7.9556,0,52.0,0,7.56,0,0.9927272727272728,0,684.0,0,2.487272727272728,0,37.9,0,-122.27,0,3.744,0
2.0227,0,44.0,0,5.102325581395349,0,1.1116279069767443,0,609.0,0,2.832558139534884,0,37.74,0,-122.16,0,1.031,0
4.3859,0,24.0,0,5.117224880382775,0,1.1507177033492824,0,971.0,0,2.3229665071770333,0,33.86,0,-118.35,0,2.713,0
2.7708,0,4.0,0,4.423444976076555,0,1.3803827751196172,1,1529.0,0,3.657894736842105,0,33.99,0,-118.22,0,1.863,0
6.2177,0,16.0,0,6.3915094339622645,0,1.0393081761006289,0,1962.0,0,3.0849056603773586,0,33.62,0,-117.66,0,2.566,0
1.8542,0,22.0,0,4.789115646258503,0,1.1938775510204085,0,636.0,0,2.163265306122449,0,37.26,0,-121.96,0,3.333,0
4.7193,0,15.0,0,6.6571428571428575,0,1.0607142857142855,0,2419.0,0,2.8797619047619047,0,34.01,0,-117.01,0,1.352,0
3.692,0,34.0,0,5.033088235294118,0,0.9926470588235294,0,1005.0,0,3.694852941176471,0,33.99,0,-118.09,0,1.726,0
5.1985,0,30.0,0,6.334128878281623,0,1.0190930787589498,0,2114.0,0,2.522673031026253,0,34.0,0,-118.04,0,2.792,0
2.1667,0,40.0,0,4.019047619047619,0,1.1047619047619048,0,1032.0,0,3.276190476190476,0,34.11,0,-118.19,0,1.5,0
4.0122,0,20.0,0,5.437284234752589,0,1.0138089758342923,0,2823.0,0,3.248561565017261,0,34.35,0,-119.09,0,2.148,0
2.6771,0,42.0,0,4.375,0,0.925,0,444.0,0,3.7,0,34.11,0,-117.3,0,0.67,0
2.182,0,37.0,0,4.232970027247957,0,1.230245231607629,0,3456.0,1,4.708446866485014,1,33.94,0,-118.34,0,1.475,0
3.2813,0,45.0,0,5.934579439252336,0,1.1308411214953271,0,598.0,0,2.794392523364486,0,36.8,0,-119.99,0,1.054,0
5.7907,0,20.0,0,6.408260524225576,0,0.966640190627482,0,3489.0,1,2.771247021445592,0,37.67,0,-121.77,0,2.642,0
1.5521,0,30.0,0,3.8506787330316734,0,1.002262443438914,0,1966.0,0,4.447963800904978,0,33.99,0,-118.26,0,0.975,0
2.6384,0,16.0,0,4.527303754266212,0,1.0341296928327646,0,1693.0,0,2.889078498293516,0,38.46,0,-122.75,0,1.469,0
3.6912,0,52.0,0,4.970588235294118,0,0.9901960784313726,0,1551.0,0,2.172268907563025,0,37.84,0,-122.25,0,2.611,0
3.8333,0,34.0,0,4.6761904761904765,0,0.9904761904761904,0,1025.0,0,3.253968253968254,0,33.92,0,-117.89,0,1.704,0
5.806,0,25.0,0,5.4858934169279,0,1.0689655172413792,0,999.0,0,3.1316614420062696,0,37.4,0,-122.08,0,3.087,0
3.3636,0,43.0,0,4.397394136807818,0,0.9348534201954396,0,811.0,0,2.6416938110749184,0,34.03,0,-118.37,0,1.409,0
3.1818,0,36.0,0,6.510067114093959,0,1.0570469798657718,0,850.0,0,2.8523489932885906,0,35.29,0,-120.65,0,2.496,0
3.8068,0,34.0,0,4.630996309963099,0,0.9870848708487084,0,1516.0,0,2.7970479704797047,0,34.22,0,-118.25,0,2.67,0
4.3644,0,19.0,0,5.854783207157605,0,1.0116999311768755,0,3517.0,1,2.420509291121817,0,38.56,0,-121.39,0,1.374,0
3.6111,0,22.0,0,5.617866004962779,0,0.967741935483871,0,1056.0,0,2.620347394540943,0,39.14,0,-121.67,0,1.123,0
7.2655,0,25.0,0,7.98936170212766,0,1.0452127659574468,0,1145.0,0,3.0452127659574466,0,37.86,0,-122.03,0,4.94,1
4.2059,0,28.0,0,6.149321266968326,0,1.2262443438914028,0,1066.0,0,2.411764705882353,0,34.43,0,-119.59,0,5.00001,1
0.8571,0,21.0,0,1.6296296296296295,1,1.2222222222222223,0,64.0,0,2.3703703703703702,0,32.79,0,-114.65,0,0.25,0
4.125,0,36.0,0,6.030927835051546,0,1.0103092783505154,0,1213.0,0,3.1262886597938144,0,34.01,0,-117.73,0,2.13,0
4.8304,0,38.0,0,5.216648879402348,0,1.2017075773745998,0,1698.0,0,1.812166488794024,0,34.05,0,-118.42,0,5.00001,1
2.1522,0,43.0,0,3.4525316455696204,0,1.0126582278481011,0,1418.0,0,4.487341772151899,0,33.98,0,-118.2,0,1.594,0
2.0156,0,47.0,0,3.6367924528301887,0,1.0566037735849056,0,637.0,0,3.004716981132076,0,32.68,0,-117.1,0,0.903,0
2.625,0,30.0,0,3.923841059602649,0,1.0496688741721854,0,1466.0,0,4.854304635761589,1,34.05,0,-117.74,0,0.943,0
2.1542,0,31.0,0,2.348993288590604,0,1.0033557046979866,0,1272.0,0,4.268456375838926,0,34.04,0,-118.29,0,1.281,0
2.3403,0,46.0,0,3.6026200873362444,0,1.0109170305676856,0,1992.0,0,4.349344978165939,0,34.0,0,-118.28,0,1.141,0
1.9427,0,42.0,0,4.136666666666667,0,1.03,0,821.0,0,2.736666666666667,0,37.78,0,-122.29,0,1.022,0
2.1964,0,30.0,0,2.343915343915344,0,0.8994708994708994,0,903.0,0,4.777777777777778,1,33.93,0,-118.22,0,1.25,0
5.0544,0,29.0,0,5.875555555555556,0,1.031111111111111,0,1372.0,0,3.048888888888889,0,38.24,0,-122.67,0,2.618,0
3.338,0,34.0,0,4.575916230366492,0,0.9982547993019196,0,1997.0,0,3.485165794066317,0,34.19,0,-118.42,0,2.225,0
5.1365,0,2.0,0,5.453947368421052,0,0.9539473684210528,0,868.0,0,2.8552631578947367,0,34.06,0,-117.28,0,1.367,0
4.5625,0,46.0,0,4.845138055222089,0,1.027611044417767,0,1872.0,0,2.247298919567827,0,37.97,0,-122.59,0,2.752,0
3.6625,0,38.0,0,5.612612612612613,0,0.9954954954954957,0,637.0,0,2.869369369369369,0,37.69,0,-122.15,0,1.846,0
4.0484,0,15.0,0,5.389915966386555,0,1.0873949579831932,0,1414.0,0,2.376470588235294,0,33.8,0,-117.82,0,1.656,0
3.6806,0,22.0,0,4.666666666666667,0,0.9629629629629628,0,196.0,0,2.419753086419753,0,33.76,0,-117.84,0,2.194,0
2.1013,0,9.0,0,4.148148148148148,0,1.028395061728395,0,2041.0,0,2.5197530864197533,0,38.02,0,-121.95,0,1.007,0
1.7292,0,43.0,0,3.853535353535354,0,1.106060606060606,0,851.0,0,4.297979797979798,0,34.06,0,-117.64,0,0.792,0
3.2222,0,34.0,0,5.342364532019705,0,1.0295566502463054,0,1169.0,0,2.8793103448275863,0,33.92,0,-118.02,0,2.187,0
4.4615,0,20.0,0,4.357005758157389,0,0.9558541266794626,0,1070.0,0,2.053742802303263,0,33.83,0,-118.38,0,3.848,0
3.075,0,25.0,0,4.3259668508287294,0,0.9723756906077348,0,784.0,0,2.165745856353591,0,38.35,0,-122.5,0,1.651,0
2.1964,0,10.0,0,4.983606557377049,0,1.0327868852459017,0,161.0,0,2.639344262295082,0,38.9,0,-122.48,0,1.125,0
2.25,0,24.0,0,4.498168498168498,0,1.1721611721611722,0,537.0,0,1.967032967032967,0,33.84,0,-118.19,0,1.92,0
3.9196,0,25.0,0,7.214477211796247,0,1.6032171581769437,1,964.0,0,2.584450402144772,0,39.18,0,-120.87,0,1.427,0
4.67,0,8.0,0,6.226950354609929,0,1.0303951367781157,0,2821.0,0,2.858156028368794,0,37.34,0,-120.48,0,1.276,0
1.9861,0,43.0,0,4.635416666666667,0,0.9722222222222222,0,943.0,0,3.274305555555556,0,36.21,0,-119.09,0,0.477,0
2.1538,0,17.0,0,5.341836734693878,0,1.0816326530612246,0,530.0,0,2.704081632653061,0,37.9,0,-120.28,0,1.533,0
3.5056,0,23.0,0,3.720532319391635,0,0.9828897338403042,0,1454.0,0,2.76425855513308,0,33.75,0,-118.3,0,2.031,0
2.4375,0,15.0,0,5.128440366972477,0,1.0581039755351682,0,858.0,0,2.623853211009174,0,40.15,0,-122.25,0,0.592,0
5.0714,0,33.0,0,5.799319727891157,0,0.9914965986394558,0,1739.0,0,2.957482993197279,0,37.27,0,-121.9,0,2.556,0
3.8304,0,35.0,0,5.647163120567376,0,0.9645390070921984,0,1858.0,0,3.294326241134752,0,34.1,0,-117.89,0,1.759,0
2.879,0,52.0,0,3.737864077669903,0,1.1029126213592233,0,867.0,0,1.683495145631068,0,37.77,0,-122.42,0,4.5,0
10.2252,1,14.0,0,7.1,0,1.0461538461538462,0,420.0,0,3.230769230769231,0,33.89,0,-117.97,0,4.628,0
3.125,0,9.0,0,5.55409219190969,0,1.0959548447789276,0,3489.0,1,3.282220131702728,0,34.54,0,-117.32,0,0.928,0
6.5616,0,33.0,0,6.393805309734513,0,1.002212389380531,0,1300.0,0,2.8761061946902653,0,33.74,0,-117.8,0,2.902,0
1.8652,0,35.0,0,3.498533724340176,0,1.0410557184750733,0,1784.0,0,5.231671554252199,1,34.01,0,-118.27,0,1.161,0
2.4805,0,11.0,0,6.594989561586639,0,1.2860125260960331,1,1343.0,0,2.8037578288100207,0,41.75,0,-124.23,0,0.732,0
3.1382,0,21.0,0,4.907670454545454,0,1.0028409090909092,0,1605.0,0,2.2798295454545454,0,38.67,0,-121.32,0,0.916,0
2.9821,0,45.0,0,4.481481481481482,0,0.925925925925926,0,67.0,0,2.4814814814814814,0,34.33,0,-118.68,0,3.25,0
1.8641,0,39.0,0,4.547861507128309,0,1.1466395112016294,0,2031.0,0,4.136456211812627,0,36.75,0,-119.76,0,0.508,0
2.7443,0,31.0,0,4.1117647058823525,0,1.0941176470588236,0,460.0,0,2.7058823529411766,0,37.8,0,-121.21,0,0.942,0
2.7827,0,9.0,0,4.764444444444444,0,1.13,0,3156.0,1,3.506666666666667,0,34.1,0,-117.45,0,1.058,0
3.2344,0,40.0,0,5.090196078431372,0,1.0862745098039217,0,791.0,0,3.1019607843137256,0,33.98,0,-118.32,0,1.043,0
2.4583,0,35.0,0,5.782201405152225,0,1.2950819672131149,1,1168.0,0,2.73536299765808,0,34.77,0,-119.72,0,0.621,0
2.8971,0,16.0,0,4.678062678062678,0,0.9857549857549858,0,705.0,0,2.0085470085470085,0,37.61,0,-122.05,0,1.639,0
6.7192,0,30.0,0,7.130434782608695,0,1.0217391304347827,0,847.0,0,2.630434782608696,0,37.87,0,-122.05,0,3.975,0
2.6528,0,9.0,0,8.010752688172044,0,1.586021505376344,1,2233.0,0,2.401075268817204,0,37.97,0,-120.67,0,1.33,0
1.73,0,44.0,0,5.0245098039215685,0,0.9705882352941176,0,506.0,0,2.480392156862745,0,37.85,0,-122.28,0,1.479,0
5.9734,0,10.0,0,6.34436274509804,0,1.0490196078431373,0,2190.0,0,2.6838235294117645,0,32.82,0,-117.08,0,2.717,0
3.141,0,27.0,0,4.45,0,1.445,1,416.0,0,2.08,0,33.87,0,-117.96,0,1.675,0
1.9189,0,28.0,0,3.097560975609756,0,1.0540069686411149,0,2184.0,0,3.804878048780488,0,34.06,0,-118.06,0,1.659,0
2.2279,0,37.0,0,6.181818181818182,0,0.9090909090909092,0,72.0,0,3.272727272727273,0,37.65,0,-120.95,0,2.25,0
5.4716,0,18.0,0,6.748251748251748,0,1.1351981351981353,0,1116.0,0,2.601398601398601,0,33.89,0,-117.92,0,4.0,0
2.0066,0,16.0,0,5.689567430025445,0,1.1145038167938932,0,1361.0,0,3.4631043256997454,0,37.2,0,-120.64,0,1.25,0
3.8897,0,14.0,0,6.097222222222222,0,1.0717592592592593,0,1402.0,0,3.2453703703703702,0,38.36,0,-121.2,0,1.757,0
2.4375,0,37.0,0,3.549504950495049,0,0.9752475247524752,0,1667.0,0,4.126237623762377,0,34.19,0,-118.38,0,1.763,0
3.6007,0,32.0,0,5.491666666666666,0,1.2733333333333334,1,1344.0,0,2.24,0,34.26,0,-119.29,0,3.955,0
3.6435,0,52.0,0,4.819070904645477,0,1.0122249388753055,0,1065.0,0,2.6039119804400976,0,34.05,0,-118.35,0,1.958,0
4.1016,0,14.0,0,20.939393939393938,1,3.6666666666666665,1,141.0,0,2.136363636363636,0,39.2,0,-120.15,0,2.833,0
4.8526,0,16.0,0,5.953068592057762,0,1.0036101083032491,0,993.0,0,3.5848375451263537,0,33.14,0,-117.13,0,1.707,0
2.2444,0,20.0,0,2.9770114942528734,0,1.1175950486295314,0,2667.0,0,2.3580901856763927,0,34.06,0,-118.45,0,5.0,1
3.9917,0,25.0,0,5.576363636363636,0,1.0345454545454544,0,1602.0,0,2.9127272727272726,0,38.33,0,-122.82,0,2.441,0
6.3794,0,35.0,0,6.827715355805244,0,1.0337078651685394,0,1409.0,0,2.6385767790262173,0,34.2,0,-118.21,0,5.00001,1
2.2301,0,26.0,0,5.252702702702703,0,1.0527027027027027,0,2512.0,0,3.3945945945945946,0,37.92,0,-122.33,0,1.224,0
2.9844,0,11.0,0,5.700884955752213,0,1.0920353982300883,0,1351.0,0,2.391150442477876,0,36.33,0,-119.36,0,1.32,0
2.7361,0,21.0,0,4.277978339350181,0,0.9747292418772564,0,1488.0,0,2.6859205776173285,0,34.86,0,-118.17,0,0.833,0
2.0034,0,51.0,0,4.904605263157895,0,1.1332236842105263,0,1831.0,0,3.0115131578947367,0,38.03,0,-121.9,0,0.877,0
3.6953,0,36.0,0,4.739130434782608,0,1.3478260869565215,1,416.0,0,3.0144927536231885,0,34.09,0,-118.33,0,2.0,0
2.2411,0,44.0,0,5.928571428571429,0,1.1538461538461535,0,601.0,0,3.302197802197802,0,33.92,0,-118.24,0,1.064,0
6.4391,0,34.0,0,5.32258064516129,0,0.967741935483871,0,269.0,0,2.89247311827957,0,33.86,0,-118.32,0,2.523,0
3.5541,0,14.0,0,6.0,0,1.1460506706408349,0,1825.0,0,2.7198211624441133,0,34.33,0,-119.11,0,1.918,0
