fixed_acidity,fixed_acidity__is_outlier,volatile_acidity,volatile_acidity__is_outlier,citric_acid,citric_acid__is_outlier,residual_sugar,residual_sugar__is_outlier,chlorides,chlorides__is_outlier,free_sulfur_dioxide,free_sulfur_dioxide__is_outlier,total_sulfur_dioxide,total_sulfur_dioxide__is_outlier,density,density__is_outlier,ph,ph__is_outlier,sulphates,sulphates__is_outlier,alcohol,alcohol__is_outlier,quality,quality__is_outlier
7.2,0,0.36,0,0.36,0,5.7,0,0.038,0,26.0,0,98.0,0,0.9914,0,2.93,0,0.59,0,12.5,0,7,0
6.4,0,0.24,0,0.27,0,1.5,0,0.04,0,35.0,0,105.0,0,0.98914,0,3.13,0,0.3,0,12.4,0,6,0
7.4,0,0.22,0,0.28,0,9.0,0,0.046,0,22.0,0,121.0,0,0.99468,0,3.1,0,0.55,0,10.8,0,5,0
6.4,0,0.26,0,0.26,0,1.1,0,0.052,0,22.0,0,176.0,0,0.99304,0,3.09,0,0.54,0,9.3,0,5,0
6.7,0,0.41,0,0.01,1,2.8,0,0.048,0,39.0,0,137.0,0,0.9942,0,3.24,0,0.35,0,9.5,0,5,0
5.8,0,0.415,0,0.13,0,1.4,0,0.04,0,11.0,0,64.0,0,0.9922,0,3.29,0,0.52,0,10.5,0,5,0
6.9,0,0.58,1,0.58,1,8.2,0,0.032,0,29.0,0,169.0,0,0.99275,0,3.28,0,0.44,0,12.2,0,6,0
7.6,0,0.31,0,0.24,0,1.8,0,0.037,0,39.0,0,150.0,0,0.9913,0,3.05,0,0.44,0,11.8,0,7,0
6.4,0,0.32,0,0.25,0,5.0,0,0.055,0,28.0,0,138.0,0,0.99171,0,3.27,0,0.5,0,12.4,0,8,1
7.2,0,0.2,0,0.22,0,1.6,0,0.044,0,17.0,0,101.0,0,0.99471,0,3.37,0,0.53,0,10.0,0,5,0
7.0,0,0.28,0,0.33,0,14.6,0,0.043,0,47.0,0,168.0,0,0.9994,0,3.34,0,0.67,0,8.8,0,6,0
5.2,0,0.25,0,0.23,0,1.4,0,0.047,0,20.0,0,77.0,0,0.99001,0,3.32,0,0.62,0,11.4,0,5,0
6.9,0,0.42,0,0.2,0,15.4,0,0.043,0,57.0,0,201.0,0,0.99848,0,3.08,0,0.54,0,9.4,0,5,0
7.2,0,0.2,0,0.3,0,2.0,0,0.039,0,43.0,0,188.0,0,0.9911,0,3.3,0,0.41,0,12.0,0,6,0
8.4,0,0.58,1,0.27,0,12.15,0,0.033,0,37.0,0,116.0,0,0.9959,0,2.99,0,0.39,0,10.8,0,6,0
6.0,0,0.1,0,0.24,0,1.1,0,0.041,0,15.0,0,65.0,0,0.9927,0,3.61,1,0.61,0,10.3,0,7,0
6.2,0,0.22,0,0.49,0,6.0,0,0.029,0,31.0,0,128.0,0,0.9928,0,3.41,0,0.36,0,11.3,0,8,1
6.6,0,0.28,0,0.23,0,10.4,0,0.049,0,45.0,0,190.0,0,0.99754,0,3.12,0,0.51,0,8.8,0,5,0
6.8,0,0.28,0,0.44,0,11.5,0,0.04,0,58.0,0,223.0,0,0.9969,0,3.22,0,0.56,0,9.5,0,5,0
6.5,0,0.24,0,0.36,0,2.2,0,0.027,0,36.0,0,134.0,0,0.9898,0,3.28,0,0.36,0,12.5,0,7,0
6.6,0,0.27,0,0.31,0,5.3,0,0.137,1,35.0,0,163.0,0,0.9951,0,3.2,0,0.38,0,9.3,0,5,0
6.9,0,0.115,0,0.35,0,5.4,0,0.048,0,36.0,0,108.0,0,0.9939,0,3.32,0,0.42,0,10.2,0,6,0
7.4,0,0.38,0,0.34,0,8.3,0,0.052,0,44.0,0,168.0,0,0.99627,0,3.11,0,0.52,0,9.2,0,5,0
8.7,0,0.24,0,0.35,0,0.6,0,0.042,0,11.0,0,71.0,0,0.9926,0,3.08,0,0.38,0,10.6,0,5,0
8.0,0,0.29,0,0.29,0,13.2,0,0.046,0,26.0,0,113.0,0,0.9983,0,3.25,0,0.37,0,9.7,0,6,0
7.0,0,0.15,0,0.28,0,14.7,0,0.051,0,29.0,0,149.0,0,0.99792,0,2.96,0,0.39,0,9.0,0,7,0
6.4,0,0.26,0,0.4,0,1.7,0,0.179,1,5.0,0,60.0,0,0.9925,0,3.09,0,0.54,0,10.1,0,5,0
7.1,0,0.18,0,0.26,0,1.3,0,0.041,0,20.0,0,71.0,0,0.9926,0,3.04,0,0.74,0,9.9,0,6,0
7.3,0,0.17,0,0.23,0,6.3,0,0.051,0,35.0,0,240.0,0,0.9963,0,3.36,0,0.54,0,10.0,0,6,0
7.8,0,0.26,0,0.49,0,3.1,0,0.045,0,21.0,0,116.0,0,0.9931,0,3.16,0,0.35,0,10.3,0,5,0
6.2,0,0.26,0,0.29,0,2.0,0,0.036,0,16.0,0,87.0,0,0.99081,0,3.33,0,0.61,0,11.8,0,6,0
6.3,0,0.495,0,0.22,0,1.8,0,0.046,0,31.0,0,140.0,0,0.9929,0,3.39,0,0.54,0,10.4,0,6,0
6.6,0,0.33,0,0.31,0,1.3,0,0.02,0,29.0,0,89.0,0,0.99035,0,3.26,0,0.44,0,12.4,0,8,1
6.6,0,0.24,0,0.22,0,12.3,0,0.051,0,35.0,0,146.0,0,0.99676,0,3.1,0,0.67,0,9.4,0,5,0
9.3,1,0.34,0,0.49,0,7.3,0,0.052,0,30.0,0,146.0,0,0.998,0,3.17,0,0.61,0,10.2,0,5,0
7.3,0,0.32,0,0.35,0,1.4,0,0.05,0,8.0,0,163.0,0,0.99244,0,3.24,0,0.42,0,10.7,0,5,0
6.6,0,0.22,0,0.37,0,15.4,0,0.035,0,62.0,0,153.0,0,0.99845,0,3.02,0,0.4,0,9.3,0,5,0
6.3,0,0.26,0,0.42,0,7.1,0,0.045,0,62.0,0,209.0,0,0.99544,0,3.2,0,0.53,0,9.5,0,6,0
7.0,0,0.31,0,0.31,0,9.1,0,0.036,0,45.0,0,140.0,0,0.99216,0,2.98,0,0.31,0,12.0,0,7,0
7.0,0,0.14,0,0.4,0,1.7,0,0.035,0,16.0,0,85.0,0,0.9911,0,3.19,0,0.42,0,11.8,0,6,0
6.3,0,0.26,0,0.25,0,7.8,0,0.058,0,44.0,0,166.0,0,0.9961,0,3.24,0,0.41,0,9.0,0,5,0
7.2,0,0.23,0,0.32,0,8.5,0,0.058,0,47.0,0,186.0,0,0.9956,0,3.19,0,0.4,0,9.9,0,6,0
6.8,0,0.32,0,0.21,0,2.2,0,0.044,0,15.0,0,68.0,0,0.9932,0,3.17,0,0.39,0,9.4,0,6,0
8.1,0,0.28,0,0.4,0,6.9,0,0.05,0,30.0,0,97.0,0,0.9951,0,3.26,0,0.44,0,10.1,0,6,0
8.6,0,0.18,0,0.4,0,1.1,0,0.04,0,20.0,0,107.0,0,0.9923,0,2.94,0,0.32,0,10.2,0,7,0
8.2,0,0.52,1,0.34,0,1.2,0,0.042,0,18.0,0,167.0,0,0.99366,0,3.24,0,0.39,0,10.6,0,5,0
6.7,0,0.26,0,0.26,0,4.1,0,0.073,1,36.0,0,202.0,0,0.9956,0,3.3,0,0.67,0,9.5,0,5,0
6.9,0,0.13,0,0.28,0,13.3,0,0.05,0,47.0,0,132.0,0,0.99655,0,3.34,0,0.42,0,10.1,0,6,0
7.1,0,0.21,0,0.37,0,2.4,0,0.026,0,23.0,0,100.0,0,0.9903,0,3.15,0,0.38,0,11.4,0,7,0
7.5,0,0.14,0,0.34,0,1.3,0,0.055,0,50.0,0,153.0,0,0.9945,0,3.29,0,0.8,1,9.6,0,6,0
6.7,0,0.48,0,0.32,0,1.4,0,0.021,0,22.0,0,121.0,0,0.9889,0,3.15,0,0.53,0,12.7,0,7,0
6.1,0,0.22,0,0.46,0,1.8,0,0.16,1,34.0,0,74.0,0,0.9884,0,3.19,0,0.33,0,13.4,0,6,0
6.5,0,0.19,0,0.27,0,4.9,0,0.037,0,13.0,0,101.0,0,0.9916,0,3.17,0,0.41,0,11.8,0,6,0
6.6,0,0.29,0,0.29,0,1.8,0,0.036,0,38.0,0,102.0,0,0.98819,0,3.08,0,0.42,0,13.7,0,7,0
6.3,0,0.29,0,0.28,0,4.7,0,0.059,0,28.0,0,81.0,0,0.99036,0,3.24,0,0.56,0,12.7,0,8,1
5.7,0,0.255,0,0.65,1,1.2,0,0.079,1,17.0,0,137.0,0,0.99307,0,3.2,0,0.42,0,9.4,0,5,0
7.1,0,0.26,0,0.49,0,2.2,0,0.032,0,31.0,0,113.0,0,0.9903,0,3.37,0,0.42,0,12.9,0,9,1
5.3,0,0.31,0,0.38,0,10.5,0,0.031,0,53.0,0,140.0,0,0.99321,0,3.34,0,0.46,0,11.7,0,6,0
6.9,0,0.3,0,0.21,0,7.2,0,0.045,0,54.0,0,190.0,0,0.99595,0,3.22,0,0.48,0,9.4,0,5,0
7.8,0,0.25,0,0.34,0,13.7,0,0.044,0,66.0,0,184.0,0,0.99976,0,3.22,0,0.75,0,8.9,0,5,0
5.9,0,0.29,0,0.16,0,7.9,0,0.044,0,48.0,0,197.0,0,0.99512,0,3.21,0,0.36,0,9.4,0,5,0
9.6,1,0.25,0,0.54,0,1.3,0,0.04,0,16.0,0,160.0,0,0.9938,0,2.94,0,0.43,0,10.5,0,5,0
6.7,0,0.47,0,0.29,0,4.75,0,0.034,0,29.0,0,134.0,0,0.99056,0,3.29,0,0.46,0,13.0,0,7,0
7.9,0,0.21,0,0.39,0,2.0,0,0.057,0,21.0,0,138.0,0,0.99176,0,3.05,0,0.52,0,10.9,0,5,0
7.0,0,0.23,0,0.35,0,1.4,0,0.036,0,31.0,0,113.0,0,0.9912,0,3.16,0,0.48,0,10.8,0,7,0
6.5,0,0.18,0,0.29,0,1.7,0,0.035,0,39.0,0,144.0,0,0.9927,0,3.49,0,0.5,0,10.5,0,6,0
6.8,0,0.27,0,0.35,0,7.8,0,0.048,0,76.0,0,197.0,0,0.9959,0,3.24,0,0.43,0,9.5,0,6,0
7.7,0,0.38,0,0.23,0,10.8,0,0.03,0,28.0,0,95.0,0,0.99164,0,2.93,0,0.41,0,13.6,0,6,0
8.0,0,0.3,0,0.28,0,5.7,0,0.044,0,31.0,0,124.0,0,0.9948,0,3.16,0,0.51,0,10.2,0,6,0
6.8,0,0.32,0,0.28,0,4.8,0,0.034,0,25.0,0,100.0,0,0.99026,0,3.08,0,0.47,0,12.4,0,7,0
6.4,0,0.3,0,0.27,0,4.4,0,0.055,0,17.0,0,135.0,0,0.9925,0,3.23,0,0.44,0,12.2,0,6,0
8.8,0,0.24,0,0.23,0,10.3,0,0.032,0,12.0,0,97.0,0,0.99571,0,3.13,0,0.4,0,10.7,0,6,0
6.4,0,0.25,0,0.57,1,1.0,0,0.062,0,21.0,0,122.0,0,0.99238,0,3.0,0,0.4,0,9.5,0,5,0
8.0,0,0.34,0,0.49,0,9.0,0,0.033,0,39.0,0,180.0,0,0.9936,0,3.13,0,0.38,0,12.3,0,8,1
7.4,0,0.18,0,0.27,0,1.3,0,0.048,0,26.0,0,105.0,0,0.994,0,3.52,0,0.66,0,10.6,0,6,0
7.5,0,0.14,0,0.34,0,1.3,0,0.055,0,50.0,0,153.0,0,0.9945,0,3.29,0,0.8,1,9.6,0,6,0
8.1,0,0.36,0,0.59,1,13.6,0,0.051,0,60.0,0,134.0,0,0.99886,0,2.96,0,0.39,0,8.7,0,5,0
8.2,0,0.27,0,0.39,0,7.8,0,0.039,0,49.0,0,208.0,0,0.9976,0,3.31,0,0.51,0,9.5,0,6,0
6.4,0,0.26,0,0.24,0,6.4,0,0.04,0,27.0,0,124.0,0,0.9903,0,3.22,0,0.49,0,12.6,0,7,0
5.6,0,0.41,0,0.24,0,1.9,0,0.034,0,10.0,0,53.0,0,0.98815,0,3.32,0,0.5,0,13.5,0,7,0
6.6,0,0.2,0,0.14,0,4.4,0,0.184,1,35.0,0,168.0,0,0.99396,0,2.93,0,0.45,0,9.4,0,6,0
6.6,0,0.17,0,0.28,0,1.1,0,0.034,0,55.0,0,108.0,0,0.98939,0,3.0,0,0.52,0,11.9,0,7,0
6.7,0,0.19,0,0.36,0,1.1,0,0.026,0,63.0,0,143.0,0,0.9912,0,3.27,0,0.48,0,11.0,0,6,0
7.5,0,0.38,0,0.33,0,5.0,0,0.045,0,30.0,0,131.0,0,0.9942,0,3.32,0,0.44,0,10.9,0,6,0
6.8,0,0.28,0,0.37,0,7.0,0,0.057,0,35.0,0,208.0,0,0.9973,0,3.57,1,0.55,0,10.2,0,5,0
6.6,0,0.38,0,0.28,0,2.8,0,0.043,0,17.0,0,67.0,0,0.98924,0,3.21,0,0.47,0,13.2,0,6,0
6.6,0,0.24,0,0.22,0,12.3,0,0.051,0,35.0,0,146.0,0,0.99676,0,3.1,0,0.67,0,9.4,0,5,0
7.6,0,0.18,0,0.36,0,2.4,0,0.049,0,38.0,0,123.0,0,0.996,0,3.6,1,0.46,0,10.3,0,5,0
5.8,0,0.31,0,0.32,0,4.5,0,0.024,0,28.0,0,94.0,0,0.98906,0,3.25,0,0.52,0,13.7,0,7,0
6.9,0,0.52,1,0.54,0,7.9,0,0.036,0,23.0,0,169.0,0,0.99267,0,3.26,0,0.47,0,12.2,0,6,0
6.8,0,0.18,0,0.24,0,9.8,0,0.058,0,64.0,0,188.0,0,0.9952,0,3.13,0,0.51,0,10.6,0,6,0
6.5,0,0.315,0,0.2,0,6.6,0,0.041,0,9.0,0,126.0,0,0.99494,0,2.94,0,0.51,0,8.8,0,5,0
6.8,0,0.35,0,0.53,0,10.1,0,0.053,0,37.0,0,151.0,0,0.9963,0,3.07,0,0.4,0,9.4,0,5,0
7.0,0,0.24,0,0.34,0,1.4,0,0.031,0,27.0,0,107.0,0,0.99,0,3.06,0,0.39,0,11.9,0,6,0
6.4,0,0.22,0,0.49,0,7.5,0,0.054,0,42.0,0,151.0,0,0.9948,0,3.27,0,0.52,0,10.1,0,6,0
6.8,0,0.16,0,0.4,0,2.3,0,0.037,0,18.0,0,102.0,0,0.9923,0,3.49,0,0.42,0,11.4,0,7,0
6.8,0,0.21,0,0.31,0,2.9,0,0.046,0,40.0,0,121.0,0,0.9913,0,3.07,0,0.65,0,10.9,0,7,0
6.0,0,0.28,0,0.22,0,12.15,0,0.048,0,42.0,0,163.0,0,0.9957,0,3.2,0,0.46,0,10.1,0,5,0
6.6,0,0.44,0,0.32,0,3.0,0,0.095,1,13.0,0,75.0,0,0.98954,0,3.1,0,0.63,0,12.8,0,6,0
5.9,0,0.32,0,0.39,0,3.3,0,0.114,1,24.0,0,140.0,0,0.9934,0,3.09,0,0.45,0,9.2,0,6,0
6.9,0,0.25,0,0.35,0,1.3,0,0.039,0,29.0,0,191.0,0,0.9908,0,3.13,0,0.52,0,11.0,0,6,0
5.6,0,0.35,0,0.14,0,5.0,0,0.046,0,48.0,0,198.0,0,0.9937,0,3.3,0,0.71,0,10.3,0,5,0
6.1,0,0.41,0,0.0,1,1.6,0,0.063,0,36.0,0,87.0,0,0.9914,0,3.27,0,0.67,0,10.8,0,6,0
6.9,0,0.16,0,0.37,0,1.8,0,0.034,0,36.0,0,95.0,0,0.98952,0,2.93,0,0.59,0,12.0,0,6,0
8.0,0,0.22,0,0.42,0,14.6,0,0.044,0,45.0,0,163.0,0,1.0003,0,3.21,0,0.69,0,8.6,0,7,0
7.3,0,0.29,0,0.29,0,4.6,0,0.029,0,27.0,0,155.0,0,0.9931,0,3.07,0,0.26,0,10.6,0,6,0
6.4,0,0.24,0,0.23,0,2.0,0,0.046,0,30.0,0,133.0,0,0.9908,0,3.12,0,0.54,0,11.4,0,7,0
6.1,0,0.25,0,0.28,0,10.0,0,0.055,0,56.0,0,131.0,0,0.994,0,3.22,0,0.35,0,10.9,0,6,0
5.9,0,0.32,0,0.33,0,2.1,0,0.027,0,35.0,0,138.0,0,0.98945,0,3.37,0,0.42,0,12.7,0,6,0
6.7,0,0.24,0,0.31,0,2.3,0,0.044,0,37.0,0,113.0,0,0.99013,0,3.29,0,0.46,0,12.9,0,6,0
6.6,0,0.41,0,0.24,0,4.9,0,0.158,1,47.0,0,144.0,0,0.99471,0,3.17,0,0.49,0,9.4,0,5,0
6.5,0,0.36,0,0.31,0,4.1,0,0.061,0,20.0,0,134.0,0,0.99475,0,3.18,0,0.45,0,9.0,0,6,0
6.9,0,0.28,0,0.31,0,7.2,0,0.04,0,47.0,0,168.0,0,0.9946,0,3.29,0,0.57,0,10.6,0,7,0
7.4,0,0.23,0,0.25,0,1.4,0,0.049,0,43.0,0,141.0,0,0.9934,0,3.42,0,0.54,0,10.2,0,7,0
7.6,0,0.2,0,0.31,0,1.4,0,0.047,0,41.0,0,142.0,0,0.9934,0,3.43,0,0.53,0,10.1,0,6,0
6.0,0,0.29,0,0.27,0,2.3,0,0.044,0,20.0,0,117.0,0,0.9895,0,3.31,0,0.41,0,12.7,0,7,0
6.5,0,0.23,0,0.39,0,1.9,0,0.036,0,41.0,0,98.0,0,0.99,0,3.19,0,0.43,0,11.9,0,7,0
6.4,0,0.17,0,0.34,0,1.5,0,0.093,1,43.0,0,136.0,0,0.9938,0,3.25,0,0.49,0,9.6,0,6,0
5.8,0,0.36,0,0.32,0,1.7,0,0.033,0,22.0,0,96.0,0,0.9898,0,3.03,0,0.38,0,11.2,0,6,0
7.0,0,0.34,0,0.1,1,3.5,0,0.044,0,17.0,0,63.0,0,0.9937,0,3.01,0,0.39,0,9.2,0,5,0
5.6,0,0.18,0,0.27,0,1.7,0,0.03,0,31.0,0,103.0,0,0.98892,0,3.35,0,0.37,0,12.9,0,6,0
6.3,0,0.34,0,0.52,0,6.3,0,0.047,0,63.0,0,186.0,0,0.99481,0,3.18,0,0.44,0,9.6,0,5,0
6.3,0,0.41,0,0.3,0,3.2,0,0.03,0,49.0,0,164.0,0,0.9927,0,3.53,0,0.79,1,11.7,0,7,0
6.6,0,0.28,0,0.36,0,1.7,0,0.038,0,22.0,0,101.0,0,0.9912,0,3.29,0,0.57,0,11.6,0,6,0
5.3,0,0.33,0,0.3,0,1.2,0,0.048,0,25.0,0,119.0,0,0.99045,0,3.32,0,0.62,0,11.3,0,6,0
6.8,0,0.22,0,0.37,0,1.7,0,0.036,0,38.0,0,195.0,0,0.9908,0,3.35,0,0.72,0,12.5,0,6,0
6.0,0,0.33,0,0.26,0,5.1,0,0.051,0,16.0,0,119.0,0,0.99416,0,3.15,0,0.41,0,9.2,0,5,0
7.3,0,0.24,0,0.41,0,13.6,0,0.05,0,41.0,0,178.0,0,0.9988,0,3.37,0,0.43,0,9.7,0,5,0
8.1,0,0.24,0,0.32,0,10.5,0,0.03,0,34.0,0,105.0,0,0.99407,0,3.11,0,0.42,0,11.8,0,6,0
7.0,0,0.24,0,0.36,0,2.8,0,0.034,0,22.0,0,112.0,0,0.99,0,3.19,0,0.38,0,12.6,0,8,1
5.8,0,0.23,0,0.27,0,1.8,0,0.043,0,24.0,0,69.0,0,0.9933,0,3.38,0,0.31,0,9.4,0,6,0
5.1,0,0.29,0,0.28,0,8.3,0,0.026,0,27.0,0,107.0,0,0.99308,0,3.36,0,0.37,0,11.0,0,6,0
6.8,0,0.18,0,0.28,0,8.5,0,0.047,0,52.0,0,242.0,0,0.9952,0,3.22,0,0.53,0,10.5,0,6,0
5.5,0,0.16,0,0.26,0,1.5,0,0.032,0,35.0,0,100.0,0,0.99076,0,3.43,0,0.77,1,12.0,0,6,0
6.9,0,0.18,0,0.38,0,8.1,0,0.049,0,44.0,0,176.0,0,0.9958,0,3.3,0,0.54,0,9.8,0,6,0
6.0,0,0.28,0,0.35,0,1.9,0,0.037,0,16.0,0,120.0,0,0.9933,0,3.16,0,0.69,0,10.6,0,5,0
7.4,0,0.16,0,0.27,0,15.5,0,0.05,0,25.0,0,135.0,0,0.9984,0,2.9,0,0.43,0,8.7,0,7,0
6.7,0,0.26,0,0.49,0,8.1,0,0.052,0,48.0,0,197.0,0,0.99558,0,3.19,0,0.48,0,9.5,0,5,0
6.6,0,0.23,0,0.32,0,1.5,0,0.041,0,8.0,0,72.0,0,0.98949,0,3.22,0,0.39,0,12.7,0,6,0
5.1,0,0.35,0,0.26,0,6.8,0,0.034,0,36.0,0,120.0,0,0.99188,0,3.38,0,0.4,0,11.5,0,6,0
6.3,0,0.21,0,0.29,0,11.7,0,0.048,0,49.0,0,147.0,0,0.99482,0,3.22,0,0.38,0,10.8,0,5,0
7.0,0,0.31,0,0.35,0,1.6,0,0.063,0,13.0,0,119.0,0,0.99184,0,3.22,0,0.5,0,10.7,0,5,0
5.8,0,0.19,0,0.25,0,10.8,0,0.042,0,33.0,0,124.0,0,0.99646,0,3.22,0,0.41,0,9.2,0,6,0
7.4,0,0.25,0,0.28,0,7.25,0,0.028,0,14.0,0,78.0,0,0.99238,0,2.94,0,0.37,0,11.5,0,7,0
6.6,0,0.17,0,0.3,0,1.1,0,0.031,0,13.0,0,73.0,0,0.99095,0,3.17,0,0.58,0,11.0,0,6,0
6.7,0,0.16,0,0.36,0,2.0,0,0.045,0,24.0,0,131.0,0,0.99284,0,3.3,0,0.59,0,10.5,0,6,0
7.1,0,0.37,0,0.67,1,10.5,0,0.045,0,49.0,0,155.0,0,0.9975,0,3.16,0,0.44,0,8.7,0,5,0
8.0,0,0.36,0,0.43,0,10.1,0,0.053,0,29.0,0,146.0,0,0.9982,0,3.4,0,0.46,0,9.5,0,6,0
5.9,0,0.5,0,0.05,1,2.6,0,0.054,0,36.0,0,146.0,0,0.9948,0,3.43,0,0.5,0,9.2,0,6,0
5.6,0,0.41,0,0.22,0,7.1,0,0.05,0,44.0,0,154.0,0,0.9931,0,3.3,0,0.4,0,10.5,0,5,0
5.5,0,0.315,0,0.38,0,2.6,0,0.033,0,10.0,0,69.0,0,0.9909,0,3.12,0,0.59,0,10.8,0,6,0
6.0,0,0.31,0,0.27,0,2.3,0,0.042,0,19.0,0,120.0,0,0.98952,0,3.32,0,0.41,0,12.7,0,7,0
6.8,0,0.15,0,0.32,0,8.8,0,0.058,0,24.0,0,110.0,0,0.9972,0,3.4,0,0.4,0,8.8,0,6,0
9.0,1,0.55,1,0.3,0,8.1,0,0.026,0,14.0,0,71.0,0,0.993,0,2.94,0,0.36,0,11.8,0,5,0
6.2,0,0.26,0,0.37,0,7.1,0,0.047,0,54.0,0,201.0,0,0.99523,0,3.19,0,0.48,0,9.5,0,6,0
6.8,0,0.35,0,0.32,0,2.4,0,0.048,0,35.0,0,103.0,0,0.9911,0,3.28,0,0.46,0,12.0,0,8,1
8.4,0,0.19,0,0.43,0,2.1,0,0.052,0,20.0,0,104.0,0,0.994,0,2.85,0,0.46,0,9.5,0,5,0
7.0,0,0.24,0,0.34,0,3.0,0,0.035,0,36.0,0,102.0,0,0.9905,0,3.18,0,0.43,0,12.2,0,6,0
6.9,0,0.26,0,0.33,0,12.6,0,0.051,0,59.0,0,173.0,0,0.998,0,3.39,0,0.38,0,9.9,0,5,0
6.3,0,0.22,0,0.27,0,4.5,0,0.036,0,81.0,1,157.0,0,0.9928,0,3.05,0,0.76,0,10.7,0,7,0
5.6,0,0.245,0,0.32,0,1.1,0,0.047,0,24.0,0,152.0,0,0.9927,0,3.12,0,0.42,0,9.3,0,6,0
6.6,0,0.38,0,0.36,0,9.2,0,0.061,0,42.0,0,214.0,0,0.9976,0,3.31,0,0.56,0,9.4,0,5,0
5.9,0,0.19,0,0.21,0,1.7,0,0.045,0,57.0,0,135.0,0,0.99341,0,3.32,0,0.44,0,9.5,0,5,0
6.7,0,0.19,0,0.39,0,1.0,0,0.032,0,14.0,0,71.0,0,0.98912,0,3.31,0,0.38,0,13.0,0,7,0
8.7,0,0.49,0,0.57,1,17.8,0,0.052,0,34.0,0,243.0,0,1.0007,0,2.98,0,0.82,1,9.0,0,5,0
6.3,0,0.33,0,0.42,0,17.2,0,0.037,0,57.0,0,170.0,0,0.99884,0,3.26,0,0.57,0,9.4,0,6,0
6.7,0,0.21,0,0.32,0,5.4,0,0.047,0,29.0,0,140.0,0,0.995,0,3.39,0,0.46,0,9.7,0,6,0
7.2,0,0.23,0,0.38,0,14.3,0,0.058,0,55.0,0,194.0,0,0.9979,0,3.09,0,0.44,0,9.0,0,6,0
7.8,0,0.26,0,0.44,0,1.3,0,0.037,0,43.0,0,132.0,0,0.9944,0,3.18,0,0.65,0,10.0,0,5,0
7.6,0,0.2,0,0.3,0,14.2,0,0.056,0,53.0,0,212.5,0,0.999,0,3.14,0,0.46,0,8.9,0,8,1
7.2,0,0.58,1,0.27,0,5.8,0,0.032,0,40.0,0,118.0,0,0.99088,0,3.17,0,0.53,0,13.0,0,7,0
6.8,0,0.12,0,0.31,0,5.2,0,0.045,0,29.0,0,120.0,0,0.9942,0,3.41,0,0.46,0,9.8,0,7,0
7.0,0,0.35,0,0.31,0,1.8,0,0.069,0,15.0,0,162.0,0,0.9944,0,3.18,0,0.47,0,9.4,0,5,0
6.7,0,0.31,0,0.3,0,2.1,0,0.038,0,18.0,0,130.0,0,0.9928,0,3.36,0,0.63,0,10.6,0,6,0
6.1,0,0.41,0,0.14,0,10.4,0,0.037,0,18.0,0,119.0,0,0.996,0,3.38,0,0.45,0,10.0,0,5,0
8.5,0,0.17,0,0.49,0,8.8,0,0.048,0,23.0,0,108.0,0,0.9947,0,2.88,0,0.34,0,10.5,0,4,0
6.1,0,0.3,0,0.3,0,2.1,0,0.031,0,50.0,0,163.0,0,0.9895,0,3.39,0,0.43,0,12.7,0,7,0
7.5,0,0.42,0,0.14,0,10.7,0,0.046,0,18.0,0,95.0,0,0.9959,0,3.22,0,0.33,0,10.7,0,5,0
7.3,0,0.19,0,0.24,0,6.3,0,0.054,0,34.0,0,231.0,0,0.9964,0,3.36,0,0.54,0,10.0,0,6,0
7.7,0,0.42,0,0.31,0,9.2,0,0.048,0,22.0,0,221.0,0,0.9969,0,3.06,0,0.61,0,9.2,0,6,0
6.3,0,0.15,0,0.34,0,11.4,0,0.05,0,25.0,0,96.0,0,0.99754,0,3.21,0,0.49,0,10.0,0,6,0
6.8,0,0.33,0,0.44,0,7.0,0,0.05,0,29.0,0,155.0,0,0.9955,0,3.14,0,0.42,0,9.5,0,5,0
5.8,0,0.19,0,0.33,0,4.2,0,0.038,0,49.0,0,133.0,0,0.99107,0,3.16,0,0.42,0,11.3,0,7,0
7.5,0,0.18,0,0.31,0,6.5,0,0.029,0,53.0,0,160.0,0,0.99276,0,3.03,0,0.38,0,10.9,0,6,0
6.5,0,0.29,0,0.3,0,9.15,0,0.051,0,25.0,0,166.0,0,0.99339,0,3.24,0,0.56,0,11.3333333333333,0,6,0
8.5,0,0.17,0,0.74,1,3.6,0,0.05,0,29.0,0,128.0,0,0.9928,0,3.28,0,0.4,0,12.4,0,6,0
7.9,0,0.18,0,0.33,0,1.2,0,0.033,0,20.0,0,72.0,0,0.9922,0,3.12,0,0.38,0,10.5,0,7,0
8.6,0,0.33,0,0.34,0,11.8,0,0.059,0,42.0,0,240.0,0,0.99882,0,3.17,0,0.52,0,10.0,0,6,0
6.8,0,0.31,0,0.09,1,1.4,0,0.04,0,56.0,0,145.0,0,0.9922,0,3.19,0,0.46,0,10.0,0,5,0
6.8,0,0.22,0,0.31,0,6.3,0,0.035,0,33.0,0,170.0,0,0.9918,0,3.24,0,0.66,0,12.6,0,6,0
6.0,0,0.36,0,0.39,0,3.2,0,0.027,0,20.0,0,125.0,0,0.991,0,3.38,0,0.39,0,11.3,0,7,0
6.3,0,0.29,0,0.29,0,3.3,0,0.037,0,32.0,0,140.0,0,0.9895,0,3.17,0,0.36,0,12.8,0,7,0
7.0,0,0.22,0,0.33,0,2.1,0,0.052,0,15.0,0,76.0,0,0.993,0,3.2,0,0.41,0,10.6,0,6,0
7.4,0,0.19,0,0.49,0,6.7,0,0.037,0,15.0,0,110.0,0,0.9938,0,3.2,0,0.38,0,11.0,0,7,0
